family,rate,system,label,seed,goodput_ttft10_tpot100,goodput_ttft10_tpot150,goodput_ttft10_tpot50,goodput_ttft3_tpot100,goodput_ttft3_tpot150,goodput_ttft3_tpot50,goodput_ttft5_tpot100,goodput_ttft5_tpot150,goodput_ttft5_tpot50,goodput_turn10,goodput_turn30,goodput_turn60,output_tokens_per_s,pass_ttft10_tpot100,pass_ttft10_tpot150,pass_ttft10_tpot50,pass_ttft3_tpot100,pass_ttft3_tpot150,pass_ttft3_tpot50,pass_ttft5_tpot100,pass_ttft5_tpot150,pass_ttft5_tpot50,pass_turn10,pass_turn30,pass_turn60,resume_ttft_p50_s,resume_ttft_p99_s,tpot_p50_ms,tpot_p99_ms,turn_latency_mean_s,turn_latency_p50_s,turn_latency_p99_s
claude,0.028,oracle_infinite_hbm,Infinite-HBM oracle,110,727.965,734.445,484.857,671.006,676.723,451.501,711.197,717.644,475.742,66.9613,198.691,328.686,747.982,0.977966,0.991097,0.607167,0.916092,0.926998,0.573559,0.958825,0.971289,0.598041,0.433563,0.73915,0.864011,0.456516,8.41623,44.7643,111.963,31.9066,12.2242,286.761
claude,0.03,baseline_cpu_ssd,2xGPU + CPU/SSD tiering,101,296.06,296.06,296.06,163.52,163.52,163.52,223.603,223.603,223.603,48.8471,149.306,291.481,737.212,0.515641,0.515641,0.515641,0.338799,0.338799,0.338799,0.414228,0.414228,0.414228,0.332745,0.565843,0.739152,8.48962,620.966,22.3411,28.4831,62.3217,21.861,628.202
claude,0.03,baseline_cpu_ssd,2xGPU + CPU/SSD tiering,102,322.757,322.757,322.757,199.644,199.644,199.644,246.705,246.705,246.705,58.7265,194.34,367.653,720.319,0.54993,0.54993,0.54993,0.371209,0.371209,0.371209,0.444704,0.444704,0.444704,0.339244,0.614792,0.79328,7.09341,399.452,21.8197,28.1425,50.7883,19.1138,439.23
claude,0.03,baseline_cpu_ssd,2xGPU + CPU/SSD tiering,103,210.714,210.714,210.714,101.899,101.899,101.899,138.757,138.757,138.757,41.0596,162.273,293.674,611.969,0.446033,0.446033,0.446033,0.247413,0.247413,0.247413,0.315919,0.315919,0.315919,0.258748,0.572696,0.75308,12.7618,786.854,21.4495,27.7937,69.4169,23.3865,777.925
claude,0.03,baseline_cpu_ssd,2xGPU + CPU/SSD tiering,104,315.783,315.783,315.783,168.109,168.109,168.109,221.914,221.914,221.914,44.0733,170.339,320.957,813.3,0.488729,0.488729,0.488729,0.300718,0.300718,0.300718,0.37082,0.37082,0.37082,0.273223,0.557592,0.738915,10.6905,545.856,22.1519,28.3127,58.688,23.6884,548.935
claude,0.03,baseline_cpu_ssd,2xGPU + CPU/SSD tiering,105,205.834,205.834,205.834,114.595,114.595,114.595,148.413,148.413,148.413,39.1068,138.5,262.4,588.093,0.449761,0.449761,0.449761,0.287081,0.287081,0.287081,0.347312,0.347312,0.347312,0.269631,0.518154,0.682803,13.4514,759.889,21.2817,28.8432,76.39,27.6732,772.053
claude,0.03,baseline_cpu_ssd,2xGPU + CPU/SSD tiering,106,266.283,266.283,266.283,137.164,137.164,137.164,185.003,185.003,185.003,53.2992,180.967,324.766,722.178,0.50225,0.50225,0.50225,0.303102,0.303102,0.303102,0.386692,0.386692,0.386692,0.309732,0.583708,0.75373,9.86793,550.591,21.9399,27.9539,58.6378,21.873,558.412
claude,0.03,baseline_cpu_ssd,2xGPU + CPU/SSD tiering,107,246.685,246.685,246.685,134.798,134.798,134.798,174.71,174.71,174.71,51.084,167.986,305.047,667.006,0.478645,0.478645,0.478645,0.305351,0.305351,0.305351,0.367452,0.367452,0.367452,0.300442,0.571429,0.742759,11.5414,519.182,21.5058,26.6217,60.2632,22.8105,582.012
claude,0.03,baseline_cpu_ssd,2xGPU + CPU/SSD tiering,108,248.471,248.471,248.471,131.235,131.235,131.235,169.734,169.734,169.734,36.7489,152.447,298.701,763.06,0.392138,0.392138,0.392138,0.230585,0.230585,0.230585,0.291227,0.291227,0.291227,0.223634,0.511505,0.696309,16.9375,627.714,22.1581,29.1701,70.115,28.9621,630.51
claude,0.03,baseline_cpu_ssd,2xGPU + CPU/SSD tiering,109,254.986,254.986,254.986,155.472,155.472,155.472,193.947,193.947,193.947,49.9144,152.701,275.802,642.115,0.508457,0.508457,0.508457,0.347516,0.347516,0.347516,0.41834,0.41834,0.41834,0.326374,0.567653,0.73018,9.44127,879.524,21.6313,27.648,69.0425,22.3396,869.036
claude,0.03,baseline_cpu_ssd,2xGPU + CPU/SSD tiering,110,279.819,279.819,279.819,141.121,141.121,141.121,187.099,187.099,187.098,46.3023,151.639,284.652,667.193,0.521432,0.521432,0.521161,0.337222,0.337222,0.336951,0.409116,0.409116,0.408844,0.32637,0.576777,0.740369,8.9102,538.955,21.5746,28.608,59.6307,21.8779,525.044
claude,0.03,hbf_tp4x2,GPU+HBF hybrid,101,664.685,721.096,518.187,592.222,644.941,458.647,629.932,685.19,486.663,106.761,283.212,426.603,865.769,0.795351,0.865919,0.628477,0.716065,0.78186,0.557285,0.753425,0.822125,0.590494,0.47281,0.736613,0.855334,0.518782,111.971,21.2984,152.346,32.7913,11.1229,297.14
claude,0.03,hbf_tp4x2,GPU+HBF hybrid,102,499.848,603.821,249.047,426.092,525.437,184.769,460.358,564.183,209.796,57.8477,181.996,317.099,763.299,0.690461,0.808574,0.37642,0.607931,0.716399,0.303751,0.647588,0.763773,0.33612,0.342337,0.641372,0.793998,0.624625,125.168,45.7058,245.995,45.7764,17.5757,393.48
claude,0.03,hbf_tp4x2,GPU+HBF hybrid,103,632.732,646.197,398.622,530.345,543.323,311.145,574.62,587.671,351.207,88.0097,248.191,402.481,799.448,0.811015,0.841192,0.545832,0.692757,0.721614,0.440966,0.75066,0.78046,0.491701,0.422859,0.715202,0.856658,0.729579,119.586,24.7946,158.861,32.9629,13.0345,277.776
claude,0.03,hbf_tp4x2,GPU+HBF hybrid,104,726.892,759.615,353.31,638.446,669.866,286.202,680.687,713.184,319.779,61.3519,204.331,359.05,901.766,0.806541,0.873009,0.410703,0.728605,0.791038,0.348906,0.76598,0.830325,0.378212,0.352516,0.658314,0.811213,0.534518,107.316,45.7583,166.349,41.6592,17.5484,363.356
claude,0.03,hbf_tp4x2,GPU+HBF hybrid,105,564.846,604.126,368.267,491.408,528.963,302.004,525.072,563.897,332.162,83.5621,231.356,385.781,749.288,0.775679,0.838002,0.529642,0.670793,0.728339,0.437351,0.71987,0.780456,0.480347,0.425624,0.687514,0.826059,0.668557,149.234,22.0025,199.054,36.4645,13.3571,312.083
claude,0.03,hbf_tp4x2,GPU+HBF hybrid,106,513.854,602.209,257.549,452.084,539.753,202.847,480.379,568.461,225.485,59.6845,188.087,333.356,827.847,0.701471,0.810441,0.37456,0.636834,0.74394,0.317174,0.665838,0.77398,0.342656,0.326911,0.63207,0.799876,0.587075,135.972,38.5987,145.869,44.0854,18.2895,410.13
claude,0.03,hbf_tp4x2,GPU+HBF hybrid,107,679.933,692.657,329.299,607.781,620.045,265.549,644.321,656.956,296.589,78.4967,236.173,401.185,797.094,0.854204,0.882839,0.475902,0.75116,0.777576,0.386973,0.799758,0.826981,0.427707,0.396249,0.708409,0.852995,0.577961,101.116,37.5899,118.645,34.3798,13.8696,291.715
claude,0.03,hbf_tp4x2,GPU+HBF hybrid,108,449.284,632.825,295.711,346.306,516.625,202.814,408.58,588.356,257.492,67.8348,196.299,338.135,793.473,0.603895,0.793616,0.398715,0.495684,0.674563,0.304758,0.550693,0.737001,0.350331,0.349127,0.634612,0.799839,0.752602,111.12,36.1104,281.396,46.7234,17.6244,472.889
claude,0.03,hbf_tp4x2,GPU+HBF hybrid,109,607.148,683.334,411.503,512.718,582.94,328.042,560.521,635.112,368.828,103.642,271.82,435.394,842.692,0.758937,0.845616,0.538646,0.650889,0.733773,0.442381,0.706012,0.790893,0.490114,0.431596,0.7144,0.853206,0.693669,96.9333,21.0349,155.664,34.0891,12.9179,311.157
claude,0.03,hbf_tp4x2,GPU+HBF hybrid,110,513.374,546.341,326.582,432.192,463.894,256.186,468.516,501.476,286.061,62.9551,197.856,329.67,763.229,0.729531,0.794132,0.497634,0.620681,0.682442,0.396829,0.67416,0.73805,0.443919,0.376952,0.667534,0.816848,0.970664,186.224,22.2974,146.915,40.6202,15.6797,367.281
claude,0.03,oracle_infinite_hbm,Infinite-HBM oracle,101,817.27,817.426,585.095,757.359,757.482,542.747,790.27,790.424,564.885,73.1651,220.511,356.595,837.987,0.98303,0.984706,0.664781,0.918919,0.920176,0.62246,0.952231,0.953698,0.644249,0.453803,0.760318,0.877226,0.405615,13.0208,43.4685,92.9474,29.9933,11.5407,281.31
claude,0.03,oracle_infinite_hbm,Infinite-HBM oracle,102,522.286,753.627,399.748,486.686,709.387,367.995,514.018,742.191,391.665,67.1745,201.063,330.984,790.1,0.693069,0.965347,0.520421,0.643564,0.905734,0.481848,0.676361,0.946988,0.507632,0.389233,0.698639,0.83684,0.467524,54.7991,45.7601,131.831,40.321,14.8953,447.636
claude,0.03,oracle_infinite_hbm,Infinite-HBM oracle,103,819.235,819.244,363.669,751.887,751.895,343.249,792.494,792.503,357.132,65.5617,243.873,393.449,836.44,0.972132,0.975208,0.4097,0.901737,0.904271,0.387803,0.948788,0.951683,0.404633,0.386174,0.758234,0.884365,0.480994,15.7199,53.3468,86.7803,30.5479,13.1931,277.539
claude,0.03,oracle_infinite_hbm,Infinite-HBM oracle,104,895.531,895.547,376.144,819.675,819.685,349.85,855.598,855.612,362.588,50.1382,210.059,353.604,908.061,0.984525,0.98819,0.413969,0.912034,0.914681,0.388923,0.951537,0.954999,0.403584,0.346162,0.712686,0.85115,0.425605,10.4591,56.4956,92.9388,39.1986,15.4612,361.573
claude,0.03,oracle_infinite_hbm,Infinite-HBM oracle,105,790.475,790.477,591.461,719.303,719.305,542.775,764.832,764.834,573.152,79.9322,255.65,423.787,834.117,0.955445,0.956244,0.692507,0.859341,0.86014,0.62977,0.915485,0.916284,0.667932,0.451349,0.761239,0.888312,0.552868,42.815,37.4254,75.0078,27.1854,11.5547,218.999
claude,0.03,oracle_infinite_hbm,Infinite-HBM oracle,106,679.652,810.136,330.206,630.967,755.139,313.94,663.987,792.556,322.983,47.0429,183.155,312.01,821.152,0.808147,0.983299,0.389409,0.772505,0.936049,0.375356,0.792668,0.963136,0.383707,0.318534,0.680448,0.828717,0.413878,15.5067,58.7569,116.77,42.0883,16.4184,427.283
claude,0.03,oracle_infinite_hbm,Infinite-HBM oracle,107,798.403,798.408,347.085,751.55,751.554,324.397,780.399,780.404,339.119,60.9297,209.295,355.28,813.034,0.984471,0.985666,0.438184,0.92614,0.927334,0.411308,0.963966,0.96516,0.43042,0.386223,0.722477,0.863826,0.433674,15.2794,51.9588,81.3424,32.978,13.8283,295.727
claude,0.03,oracle_infinite_hbm,Infinite-HBM oracle,108,634.735,771.716,169.369,571.5,694.151,158.722,611.891,743.38,162.353,31.8306,160.419,281.159,799.774,0.751004,0.963664,0.209218,0.681966,0.870912,0.19564,0.722892,0.926946,0.201951,0.255689,0.651559,0.813731,0.528707,25.928,83.4447,133.927,46.1448,18.9264,425.637
claude,0.03,oracle_infinite_hbm,Infinite-HBM oracle,109,806.496,806.516,252.683,742.716,742.736,237.769,782.078,782.098,247.031,56.1744,206.503,343.279,825.235,0.973341,0.976148,0.317298,0.905592,0.908398,0.296853,0.947084,0.94989,0.308479,0.373622,0.717779,0.853678,0.460681,19.7712,57.3896,89.6358,35.7178,14.5511,332.802
claude,0.03,oracle_infinite_hbm,Infinite-HBM oracle,110,722.735,748.799,444.267,663.544,689.009,415.454,704.472,730.536,434.714,56.3541,192.855,314.788,758.721,0.95007,0.991796,0.541022,0.889123,0.928973,0.508673,0.928973,0.970699,0.529301,0.401078,0.731364,0.857947,0.464569,8.36873,47.1901,117.537,34.2667,13.4539,321.702
claude,0.032,baseline_cpu_ssd,2xGPU + CPU/SSD tiering,101,316.706,316.706,316.706,190.376,190.376,190.376,241.581,241.581,241.581,57.7461,177.472,325.221,794.959,0.546018,0.546018,0.546018,0.374597,0.374597,0.374597,0.444803,0.444803,0.444803,0.357231,0.607542,0.769536,7.46128,505.382,22.0298,27.4841,53.0054,18.9894,517.364
claude,0.032,baseline_cpu_ssd,2xGPU + CPU/SSD tiering,102,304.555,304.555,304.555,175.1,175.1,175.1,214.535,214.535,214.535,50.1102,170.404,328.127,689.571,0.511162,0.511162,0.511162,0.325122,0.325122,0.325122,0.397742,0.397742,0.397742,0.308699,0.579677,0.758789,9.22408,819.239,22.1024,28.9497,62.9878,21.7657,787.467
claude,0.032,baseline_cpu_ssd,2xGPU + CPU/SSD tiering,103,211.947,211.947,211.947,105.438,105.438,105.438,143.567,143.567,143.567,44.9624,173.907,320.043,666.484,0.434446,0.434446,0.434446,0.239719,0.239719,0.239719,0.315917,0.315917,0.315917,0.262216,0.569182,0.761732,13.4664,505.804,21.7327,29.266,55.4551,23.6008,509.893
claude,0.032,baseline_cpu_ssd,2xGPU + CPU/SSD tiering,104,368.454,368.454,368.454,194.269,194.269,194.269,267.382,267.382,267.382,50.4984,193.481,367.945,891.242,0.504457,0.504457,0.504457,0.317996,0.317996,0.317996,0.394845,0.394845,0.394845,0.285473,0.576488,0.759576,9.8648,322.638,22.4077,27.6044,49.028,23.2124,375.607
claude,0.032,baseline_cpu_ssd,2xGPU + CPU/SSD tiering,105,194.212,194.212,194.212,94.7002,94.7002,94.7002,136.99,136.99,136.99,37.9908,133.001,242.529,587.059,0.433453,0.433453,0.433153,0.270084,0.270084,0.270084,0.343525,0.343525,0.343225,0.272482,0.508993,0.668165,14.9031,585.544,21.1641,28.0635,75.447,28.6656,595.22
claude,0.032,baseline_cpu_ssd,2xGPU + CPU/SSD tiering,106,267.609,267.609,267.608,154.394,154.394,154.393,197.399,197.399,197.398,49.0176,194.143,362.671,768.103,0.461557,0.461557,0.461317,0.292407,0.292407,0.292167,0.358481,0.358481,0.358241,0.276309,0.583854,0.780875,11.9694,412.889,21.6918,27.3678,53.5435,23.3867,422.694
claude,0.032,baseline_cpu_ssd,2xGPU + CPU/SSD tiering,107,280.499,280.499,280.499,163.722,163.722,163.722,208.59,208.59,208.59,58.3685,196.171,371.382,721.7,0.50166,0.50166,0.50166,0.327799,0.327799,0.327799,0.392315,0.392315,0.392315,0.313093,0.595825,0.785104,9.69397,334.188,21.5429,26.4071,48.6148,21.2693,354.829
claude,0.032,baseline_cpu_ssd,2xGPU + CPU/SSD tiering,108,209.51,209.51,209.51,96.9172,96.9172,96.9172,146.675,146.675,146.675,33.7435,136.342,279.189,755.328,0.358428,0.358428,0.358428,0.197719,0.197719,0.197719,0.264892,0.264892,0.264892,0.206337,0.463625,0.677567,20.6694,839.141,22.1801,26.6007,75.4675,33.4981,845.486
claude,0.032,baseline_cpu_ssd,2xGPU + CPU/SSD tiering,109,277.906,277.906,277.906,157.013,157.013,157.013,200.82,200.82,200.82,51.2421,169.074,309.926,723.509,0.493026,0.493026,0.493026,0.320314,0.320314,0.320314,0.392848,0.392848,0.392848,0.310424,0.570124,0.738017,10.2814,573.556,21.7843,29.3761,58.9829,22.6432,587.186
claude,0.032,baseline_cpu_ssd,2xGPU + CPU/SSD tiering,110,258.484,258.484,258.484,147.029,147.029,147.029,178.25,178.25,178.25,43.5021,164.942,310.502,726.646,0.496511,0.496511,0.496511,0.32394,0.32394,0.32394,0.388352,0.388352,0.388352,0.305153,0.582394,0.762748,10.4979,506.614,21.7775,27.811,55.478,22.15,514.227
claude,0.032,hbf_tp4x2,GPU+HBF hybrid,101,700.799,713.332,383.576,604.43,616.741,303.842,649.344,661.658,340.393,87.8827,231.211,371.954,861.506,0.840567,0.870665,0.528026,0.741112,0.769466,0.444493,0.785823,0.814395,0.480262,0.437077,0.706216,0.830752,0.609926,145.542,24.9919,132.286,37.4016,12.7652,347.529
claude,0.032,hbf_tp4x2,GPU+HBF hybrid,102,531.686,659.99,250.447,457.075,575.744,185.035,488.082,614.567,210.24,64.9997,197.156,328.348,799.74,0.697166,0.846204,0.375297,0.609345,0.748648,0.301752,0.648929,0.795155,0.330738,0.360156,0.655851,0.800779,0.631084,119.454,50.4336,235.185,44.504,16.8574,399.401
claude,0.032,hbf_tp4x2,GPU+HBF hybrid,103,458.358,612.647,394.11,386.264,531.916,325.158,423.217,575.058,360.199,89.2512,246.166,388.999,784.505,0.639627,0.81079,0.544925,0.563167,0.724432,0.473705,0.607413,0.776441,0.513487,0.411023,0.697458,0.836406,0.598007,137.071,27.5875,229.488,39.0285,13.9449,388.951
claude,0.032,hbf_tp4x2,GPU+HBF hybrid,104,623.127,714.753,350.248,509.688,596.228,251.51,558.405,649.205,292.508,52.6779,188.674,338.801,887.472,0.721695,0.825204,0.408519,0.621055,0.717502,0.321563,0.668285,0.768484,0.359744,0.321783,0.632531,0.790333,0.676488,139.407,41.3345,185.773,46.0115,18.6593,415.052
claude,0.032,hbf_tp4x2,GPU+HBF hybrid,105,630.65,638.612,413.977,535.566,543.15,337.935,593.311,601.164,382.976,92.0631,263.455,427.81,813.41,0.806354,0.833153,0.571212,0.693754,0.715366,0.47828,0.755565,0.779771,0.530149,0.435487,0.707802,0.846769,0.71746,218.412,21.4474,167.932,35.4265,12.6447,317.475
claude,0.032,hbf_tp4x2,GPU+HBF hybrid,106,515.035,628.621,222.221,447.772,555.978,163.639,482.776,593.323,191.53,68.2481,190.87,332.487,848.334,0.68,0.829677,0.333118,0.607527,0.753763,0.270968,0.636989,0.785806,0.293548,0.325376,0.61957,0.780645,0.562488,212.765,51.5768,148.549,47.8215,19.0718,417.745
claude,0.032,hbf_tp4x2,GPU+HBF hybrid,107,562.025,661.704,303.456,468.889,565.923,221.443,510.221,608.875,253.757,72.3742,217.538,373.079,791.195,0.720632,0.845152,0.428449,0.609141,0.727894,0.330201,0.661256,0.781717,0.373345,0.367364,0.676634,0.831909,0.651067,108.229,35.8982,161.365,39.1915,16.0339,375.594
claude,0.032,hbf_tp4x2,GPU+HBF hybrid,108,447.306,557.338,290.974,332.367,435.617,183.617,375.283,484.407,221.164,61.9279,188.907,335.278,818.632,0.557265,0.719601,0.379339,0.451258,0.602785,0.284764,0.504053,0.663687,0.330077,0.328622,0.612139,0.776346,0.817235,118.499,41.0985,230.662,51.3092,20.7048,499.62
claude,0.032,hbf_tp4x2,GPU+HBF hybrid,109,585.825,641.13,291.321,498.142,551.555,218.529,537.784,592.483,249.465,83.2822,227.597,381.018,812.689,0.77222,0.837269,0.444397,0.680764,0.741091,0.366037,0.723916,0.787248,0.402533,0.395878,0.679691,0.824818,0.691334,143.525,23.3418,168.625,39.6543,15.0187,351.289
claude,0.032,hbf_tp4x2,GPU+HBF hybrid,110,609.352,650.085,415.979,523.609,560.972,338.602,575.351,613.073,384,76.9625,225.964,376.505,816.65,0.769788,0.833012,0.544643,0.676641,0.736245,0.460666,0.72418,0.785714,0.503137,0.398649,0.679054,0.823359,0.637906,191.583,23.0045,153.172,41.6055,14.554,404.571
claude,0.032,oracle_infinite_hbm,Infinite-HBM oracle,101,828.061,828.068,348.463,760.08,760.088,326.548,788.812,788.819,333.283,67.915,210.579,343.775,855.304,0.980536,0.982699,0.465398,0.916306,0.918469,0.439446,0.950476,0.952638,0.454801,0.427119,0.742647,0.864836,0.427734,16.7973,51.4446,84.6776,33.3523,12.4817,317.177
claude,0.032,oracle_infinite_hbm,Infinite-HBM oracle,102,759.298,765.465,94.9761,711.358,716.834,89.2465,750.95,756.62,93.1287,42.7579,166.096,287.772,805.646,0.934119,0.965691,0.151337,0.874763,0.903599,0.142917,0.916649,0.946117,0.14839,0.30583,0.660282,0.81667,0.439901,42.7232,71.143,110.776,43.5391,16.636,406.218
claude,0.032,oracle_infinite_hbm,Infinite-HBM oracle,103,797.055,816.075,237.823,737.843,755.186,227.358,772.504,791.385,233.627,52.9504,212.987,358.806,839.095,0.930171,0.976091,0.30797,0.872296,0.912334,0.291651,0.911006,0.956167,0.302087,0.340417,0.714801,0.86129,0.48121,16.064,61.9445,112.347,36.005,14.8259,335.751
claude,0.032,oracle_infinite_hbm,Infinite-HBM oracle,104,821.234,834.228,75.3521,753.47,763.647,71.1314,792.509,804.517,74.5995,26.0038,144.871,269.598,845.834,0.943936,0.987045,0.106768,0.878937,0.915122,0.101184,0.918472,0.958454,0.103864,0.255752,0.630109,0.804333,0.45385,12.5064,73.8804,109.017,49.3567,19.9216,474.341
claude,0.032,oracle_infinite_hbm,Infinite-HBM oracle,105,760.275,760.278,347.25,683.004,683.007,316.823,727.635,727.637,333.785,51.7401,200.928,349.894,812.561,0.948431,0.949291,0.386764,0.842286,0.843146,0.346584,0.894929,0.895789,0.367211,0.361195,0.70563,0.858401,0.568786,42.1871,53.0064,85.1078,34.0365,14.8393,276.32
claude,0.032,oracle_infinite_hbm,Infinite-HBM oracle,106,763.244,816.17,147.572,708.339,758.862,138.662,745.86,797.222,145.01,32.5213,160.905,287.96,826.081,0.884891,0.979588,0.18287,0.842172,0.931818,0.172138,0.867635,0.959596,0.179293,0.252104,0.642045,0.806187,0.420924,16.3135,75.2493,118.535,45.5936,19.1142,420.496
claude,0.032,oracle_infinite_hbm,Infinite-HBM oracle,107,817.696,817.711,340.609,759.72,759.733,318.989,794.417,794.43,330.657,59.9659,214.972,358.932,830.815,0.983113,0.985148,0.436419,0.917803,0.919634,0.416073,0.956053,0.957884,0.429095,0.374364,0.725941,0.860834,0.430951,15.487,52.2351,92.7076,33.7235,14.0592,293.317
claude,0.032,oracle_infinite_hbm,Infinite-HBM oracle,108,479.531,760.487,148.005,419.902,680.363,129.56,460.852,735.202,143.695,27.5968,137.213,263.614,794.581,0.586228,0.950121,0.16559,0.526858,0.854402,0.15105,0.563005,0.91458,0.159733,0.230412,0.607835,0.793619,0.563685,38.6519,88.1087,153.553,50.8915,21.2761,437.892
claude,0.032,oracle_infinite_hbm,Infinite-HBM oracle,109,802.417,804.377,259.273,737.567,739.338,240.168,777.931,779.747,251.569,54.2655,198.471,342.708,832.532,0.956621,0.972395,0.313823,0.897053,0.910129,0.297426,0.934413,0.948526,0.30988,0.352221,0.704027,0.85056,0.477841,19.4553,59.0773,102.372,37.0198,15.4398,351.448
claude,0.032,oracle_infinite_hbm,Infinite-HBM oracle,110,793.612,804.555,416.138,744.955,755.723,399.301,775.317,786.202,412.729,48.0395,187.475,313.25,817.761,0.958901,0.988962,0.45984,0.898309,0.926491,0.43659,0.938234,0.967356,0.45209,0.376233,0.713715,0.847111,0.45548,10.3703,52.2068,109.366,36.6135,14.8035,317.084
claude,0.036,baseline_cpu_ssd,2xGPU + CPU/SSD tiering,101,274.112,274.112,274.112,139.126,139.126,139.126,200.34,200.34,200.34,46.6966,154.548,328.275,842.021,0.45691,0.45691,0.45691,0.28639,0.28639,0.28639,0.35628,0.35628,0.35628,0.290331,0.53731,0.730426,12.8601,449.019,22.4869,27.7679,58.8446,25.0652,473.107
claude,0.036,baseline_cpu_ssd,2xGPU + CPU/SSD tiering,102,269.493,269.493,269.493,131.539,131.539,131.539,178.826,178.826,178.826,48.3176,169.897,355.335,800.492,0.431323,0.431323,0.431323,0.245934,0.245934,0.245934,0.317488,0.317488,0.317488,0.259695,0.541156,0.756067,14.4177,514.61,22.3327,27.9047,55.9929,26.3322,519.91
claude,0.036,baseline_cpu_ssd,2xGPU + CPU/SSD tiering,103,261.155,261.155,261.155,117.493,117.493,117.493,161.74,161.74,161.74,52.1019,199.906,383.16,772.537,0.455294,0.455294,0.455294,0.243034,0.243034,0.243034,0.316453,0.316453,0.316453,0.275018,0.607221,0.800097,12.6862,570.482,21.8409,29.8962,52.5055,22.0332,584.425
claude,0.036,baseline_cpu_ssd,2xGPU + CPU/SSD tiering,104,271.041,271.041,271.041,132.64,132.64,132.64,182.679,182.679,182.679,40.3756,157.237,343.929,849.092,0.405457,0.405457,0.405457,0.255389,0.255389,0.255389,0.308595,0.308595,0.308595,0.240382,0.511596,0.73779,16.2242,388.366,22.1127,29.2878,56.4322,28.9172,401.312
claude,0.036,baseline_cpu_ssd,2xGPU + CPU/SSD tiering,105,186.698,186.698,186.698,103.255,103.255,103.255,135.367,135.367,135.367,39.933,143.633,275.061,694.157,0.416988,0.416988,0.416988,0.260469,0.260469,0.260469,0.327888,0.327888,0.327888,0.256905,0.499554,0.68815,17.4539,640.766,21.6386,26.9176,77.6326,30.1271,656.236
claude,0.036,baseline_cpu_ssd,2xGPU + CPU/SSD tiering,106,271.401,271.401,271.401,120.557,120.557,120.557,181.609,181.609,181.609,54.6562,209.486,405.628,900.829,0.447613,0.447613,0.447613,0.251641,0.251641,0.251641,0.323603,0.323603,0.323603,0.270649,0.574112,0.779588,13.0908,310.67,21.8666,26.1151,47.9304,23.5837,362.759
claude,0.036,baseline_cpu_ssd,2xGPU + CPU/SSD tiering,107,258.313,258.313,258.313,133.27,133.27,133.27,174.064,174.064,174.064,54.2409,192.495,366.117,784.913,0.452945,0.452945,0.452945,0.271327,0.271327,0.271327,0.333659,0.333659,0.333659,0.270838,0.566854,0.766072,12.7872,393.298,21.7484,28.446,53.1542,23.4691,443.757
claude,0.036,baseline_cpu_ssd,2xGPU + CPU/SSD tiering,108,238.964,238.964,238.964,118.354,118.354,118.354,160.949,160.949,160.949,40.6317,158.826,343.592,875.64,0.37675,0.37675,0.37675,0.2175,0.2175,0.2175,0.26875,0.26875,0.26875,0.219,0.4895,0.71625,17.4702,466.378,22.3364,26.3388,60.967,31.0137,492.739
claude,0.036,baseline_cpu_ssd,2xGPU + CPU/SSD tiering,109,255.63,255.63,255.63,134.609,134.609,134.609,184.415,184.415,184.415,50.4203,170.275,329.294,763.523,0.455047,0.455047,0.455047,0.284963,0.284963,0.284963,0.357781,0.357781,0.357781,0.282334,0.545216,0.72897,12.7649,524.46,22.3288,29.7015,60.0101,24.9861,563.23
claude,0.036,baseline_cpu_ssd,2xGPU + CPU/SSD tiering,110,224.585,224.585,224.585,120.8,120.8,120.8,155.464,155.464,155.464,39.5865,133.909,276.021,696.67,0.428784,0.428784,0.428784,0.2697,0.2697,0.2697,0.330657,0.330657,0.330657,0.272079,0.507285,0.684508,15.6825,672.54,21.9532,27.8843,70.9008,28.8971,703.867
claude,0.036,hbf_tp4x2,GPU+HBF hybrid,101,577.277,711.743,453.953,470.321,598.955,355.459,518.873,651.729,397.363,82.5451,233.32,377.23,931.01,0.707486,0.829721,0.548603,0.616089,0.732291,0.466816,0.657654,0.77743,0.502793,0.390838,0.667263,0.802905,0.588462,309.258,24.0725,151.677,48.7343,14.9372,598.513
claude,0.036,hbf_tp4x2,GPU+HBF hybrid,102,409.879,447.672,356.687,333.319,368.744,282.723,368.605,406.348,315.508,65.6251,193.572,310.841,760.273,0.533822,0.608089,0.461211,0.449858,0.518448,0.381268,0.48912,0.561968,0.417692,0.359035,0.626537,0.776963,0.685801,122.93,31.6403,379.853,51.1392,18.12,526.239
claude,0.036,hbf_tp4x2,GPU+HBF hybrid,103,456.939,672.011,309.99,358.555,557.042,219.428,406.072,614.99,261.152,77.3946,235.294,384.268,841.935,0.638952,0.851798,0.440865,0.522552,0.722511,0.33361,0.583247,0.791104,0.387238,0.371233,0.686344,0.835793,0.831471,85.3144,30.1395,200.373,39.3747,15.4937,377.686
claude,0.036,hbf_tp4x2,GPU+HBF hybrid,104,631.833,718.667,283.607,501.178,585.529,173.313,560.258,646.448,215.027,47.8266,197.079,359.728,916.85,0.695331,0.807675,0.340037,0.589459,0.696255,0.249884,0.636847,0.746417,0.286639,0.293111,0.624364,0.791031,0.675464,132.566,47.863,198.646,48.3921,19.8528,440.915
