family,rate,system,label,seed,goodput_ttft10_tpot100,goodput_ttft10_tpot150,goodput_ttft10_tpot50,goodput_ttft3_tpot100,goodput_ttft3_tpot150,goodput_ttft3_tpot50,goodput_ttft5_tpot100,goodput_ttft5_tpot150,goodput_ttft5_tpot50,goodput_turn10,goodput_turn30,goodput_turn60,output_tokens_per_s,pass_ttft10_tpot100,pass_ttft10_tpot150,pass_ttft10_tpot50,pass_ttft3_tpot100,pass_ttft3_tpot150,pass_ttft3_tpot50,pass_ttft5_tpot100,pass_ttft5_tpot150,pass_ttft5_tpot50,pass_turn10,pass_turn30,pass_turn60,resume_ttft_p50_s,resume_ttft_p99_s,tpot_p50_ms,tpot_p99_ms,turn_latency_mean_s,turn_latency_p50_s,turn_latency_p99_s
claude,0.036,hbf_tp4x2,GPU+HBF hybrid,101,670.914,1037.51,338.655,591.245,953.759,262.562,617.41,982.529,288.246,120.067,331.799,561.552,1479.5,0.469377,0.631335,0.288225,0.407807,0.568471,0.228812,0.432068,0.593487,0.251995,0.299116,0.586263,0.803321,0.570123,70.8165,47.0411,441.747,48.2771,23.3218,500.238
claude,0.036,hbf_tp4x2,GPU+HBF hybrid,102,903.951,1097.7,348.155,791.583,969.387,242.533,836.055,1019.33,281.505,170.495,412.592,632.389,1536.44,0.577994,0.673621,0.296198,0.504501,0.598009,0.224717,0.536482,0.631155,0.255533,0.346924,0.648735,0.82209,0.546482,57.7778,58.3678,386.635,47.0679,18.7121,560.613
claude,0.036,hbf_tp4x2,GPU+HBF hybrid,103,832.242,1060.51,430.709,708.535,921.514,310.066,754.473,973.39,353.406,149.322,391.059,652.246,1573.96,0.530266,0.639528,0.347458,0.451271,0.556699,0.269875,0.477906,0.584443,0.2954,0.335654,0.617837,0.81931,0.558702,62.4608,46.5291,392.516,46.4845,20.8377,545.948
claude,0.036,hbf_tp4x2,GPU+HBF hybrid,104,877.55,1062.47,373.079,750.553,919.223,280.229,800.658,978.625,312.78,159.578,415.191,669.93,1491.9,0.57446,0.677454,0.341537,0.494138,0.595291,0.264606,0.52369,0.625715,0.291735,0.376223,0.666505,0.847883,0.602709,62.6256,33.3599,655.019,41.9956,17.4733,455.837
claude,0.036,hbf_tp4x2,GPU+HBF hybrid,105,524.602,839.54,261.93,429.018,724.871,169.534,466.21,770.705,203.983,144.554,343.976,529.558,1372.04,0.455103,0.600981,0.283277,0.381959,0.524262,0.211973,0.412708,0.55736,0.241291,0.33272,0.63367,0.802636,0.622275,90.0656,53.5642,489.206,48.1164,19.6613,503.697
claude,0.036,hbf_tp4x2,GPU+HBF hybrid,106,341.1,928.135,214.508,257.451,827.208,132.72,283.822,862.174,157.231,117.417,300.305,487.135,1503.85,0.367793,0.638171,0.262127,0.304771,0.571272,0.200199,0.327535,0.597117,0.221869,0.315308,0.571471,0.754871,0.630206,110.062,82.5329,427.401,54.0022,23.482,556.871
claude,0.036,hbf_tp4x2,GPU+HBF hybrid,107,878.082,1078.13,431.882,778.083,975.292,337.736,818.116,1017.86,372.268,161.344,409.313,628.057,1411.72,0.574407,0.676757,0.359865,0.495449,0.596423,0.283023,0.528789,0.630715,0.314776,0.356266,0.666067,0.833933,0.536389,70.6785,42.0368,518.097,41.649,17.5768,465.227
claude,0.036,hbf_tp4x2,GPU+HBF hybrid,108,658.214,1014.36,255.406,559.295,897.449,160.526,593.615,936.724,193.195,94.4654,314.027,564.116,1508.79,0.439862,0.615853,0.224009,0.362895,0.536818,0.149225,0.391729,0.566916,0.17668,0.252039,0.56726,0.778518,0.64711,89.5267,72.6409,583.451,52.9978,25.3061,513.934
claude,0.036,hbf_tp4x2,GPU+HBF hybrid,109,942.225,1091.75,333.414,842.202,980.012,247.442,868.025,1017.55,265.558,126.449,384.164,652.549,1536.32,0.568762,0.642269,0.27505,0.499948,0.571995,0.209363,0.521635,0.594933,0.228443,0.299343,0.610468,0.822125,0.556488,85.9766,53.1324,477.942,45.4431,21.5773,457.492
claude,0.036,hbf_tp4x2,GPU+HBF hybrid,110,747.115,1053.45,343.49,608.79,902.341,219.673,676.628,977.186,279.156,152.952,380.003,595.44,1483.7,0.54271,0.679593,0.332879,0.459491,0.5926,0.252909,0.493764,0.629075,0.284981,0.362226,0.64532,0.812703,0.568565,72.2043,59.4554,415.088,46.8854,18.2025,522.406
claude,0.036,oracle_infinite_hbm,Infinite-HBM oracle,101,791.842,1164.45,192.65,757.927,1098.43,185.139,774.795,1129.01,186.989,59.4363,253.766,478.963,1483.48,0.47598,0.720918,0.14972,0.452822,0.678264,0.136794,0.462624,0.696144,0.140995,0.241922,0.573137,0.798147,0.505054,67.8499,79.9165,184.562,52.0072,23.775,569.66
claude,0.036,oracle_infinite_hbm,Infinite-HBM oracle,102,982.815,1281.51,308.498,937.205,1208.22,292.19,955.047,1242.81,298.473,72.2498,305.828,513.432,1539.7,0.574948,0.793478,0.250725,0.549172,0.740787,0.235507,0.558282,0.763458,0.23913,0.286335,0.628054,0.796687,0.463074,72.9755,62.0687,154.254,46.7823,19.6977,496.168
claude,0.036,oracle_infinite_hbm,Infinite-HBM oracle,103,1071.51,1239.44,406.074,1034.55,1181.95,393.91,1053.08,1211.76,401.125,75.7887,319.61,573.173,1609.53,0.590868,0.719586,0.268875,0.568686,0.683478,0.259823,0.57923,0.700487,0.2642,0.270069,0.600915,0.791406,0.513944,72.299,67.584,162.379,46.3535,21.8502,465.533
claude,0.036,oracle_infinite_hbm,Infinite-HBM oracle,104,966.787,1189.57,461.68,922.652,1128.89,444.681,946.689,1164.44,450.405,76.9446,315.581,534.689,1520.3,0.574554,0.736474,0.279294,0.551395,0.703952,0.264906,0.561841,0.72041,0.269439,0.30817,0.634276,0.820538,0.521509,78.8776,65.2853,166.025,43.6765,19.1337,446.02
claude,0.036,oracle_infinite_hbm,Infinite-HBM oracle,105,729.179,987.667,206.601,691.404,926.489,193.983,711.345,955.403,199.183,55.5035,252.636,451.465,1376.13,0.477308,0.666632,0.167411,0.449787,0.622287,0.151625,0.462042,0.645238,0.157026,0.260879,0.597674,0.809638,0.547583,53.8689,79.9932,223.233,50.3131,21.847,530.769
claude,0.036,oracle_infinite_hbm,Infinite-HBM oracle,106,632.746,1027.56,153.635,583.471,955.675,129.719,611.678,996.97,145.918,46.9421,227.06,415.995,1513.98,0.432471,0.663927,0.134044,0.408321,0.623237,0.12278,0.421005,0.644647,0.12897,0.239066,0.554439,0.751903,0.623346,68.6897,85.9008,204.768,57.9061,25.3598,600.303
claude,0.036,oracle_infinite_hbm,Infinite-HBM oracle,107,1013.41,1144.86,432.728,959.096,1070.67,424.361,996.466,1117.18,429.291,88.3232,330.427,576.174,1439.67,0.639095,0.754999,0.290755,0.611873,0.710397,0.281751,0.624018,0.730918,0.285101,0.291174,0.612815,0.838446,0.53368,60.1415,56.1376,141.089,40.8082,19.5403,404.056
claude,0.036,oracle_infinite_hbm,Infinite-HBM oracle,108,853.887,1156.15,11.8208,813.499,1089.74,9.56776,834.627,1122.13,9.65127,29.0955,208.341,420.745,1505.45,0.481507,0.705376,0.0474385,0.458419,0.664255,0.0402022,0.468872,0.682977,0.0416954,0.174477,0.527223,0.789111,0.672896,58.2858,74.3863,179.263,55.7335,27.8033,513.909
claude,0.036,oracle_infinite_hbm,Infinite-HBM oracle,109,1008.64,1197.72,391.78,964.223,1117.42,376.598,984.695,1154.02,380.108,79.4732,321.654,562.704,1544.05,0.555786,0.718326,0.243862,0.533513,0.671501,0.231949,0.54408,0.692324,0.235678,0.261266,0.594427,0.794675,0.545706,76.9787,59.9973,153.892,46.198,21.2594,448.859
claude,0.036,oracle_infinite_hbm,Infinite-HBM oracle,110,934.683,1217.84,320.278,883.659,1143.03,304.738,911.618,1176.06,311.333,64.4613,273.418,502.436,1516.46,0.576899,0.759419,0.223595,0.551163,0.721742,0.211139,0.566296,0.741404,0.216286,0.274655,0.603665,0.811097,0.506625,56.582,69.9681,157.476,47.3591,21.273,480.488
codex,0.0075,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,101,500.414,500.414,500.414,452.212,452.212,452.212,475.628,475.628,475.628,325.639,466.553,539.136,583.737,0.886324,0.886324,0.886324,0.817315,0.817315,0.817315,0.852566,0.852566,0.852566,0.825353,0.94144,0.986566,0.421262,55.0586,5.98052,24.1008,7.12005,2.09492,65.5997
codex,0.0075,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,102,402.93,402.93,402.93,360.166,360.166,360.166,377.06,377.06,377.06,246.136,379.466,449.826,518.847,0.827349,0.827349,0.827349,0.753969,0.753969,0.753969,0.784866,0.784866,0.784866,0.752539,0.890431,0.964669,0.480955,85.9918,6.27044,24.1988,11.0127,2.53133,101.571
codex,0.0075,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,103,400.536,400.536,400.536,336.044,336.044,336.044,364.389,364.389,364.389,232.016,359.149,433.042,503.487,0.859719,0.859719,0.859719,0.770464,0.770464,0.770464,0.808078,0.808078,0.808078,0.782334,0.911978,0.97626,0.494492,58.8591,5.53922,23.8252,9.46516,2.33149,84.0869
codex,0.0075,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,104,658.867,658.867,658.867,565.305,565.305,565.305,607.492,607.492,607.492,400.528,598.691,708.936,783.811,0.893035,0.893035,0.893035,0.801617,0.801617,0.801617,0.848525,0.848525,0.848525,0.816809,0.935679,0.983742,0.468544,54.8031,6.54131,24.0191,7.80716,2.32145,73.9507
codex,0.0075,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,105,536.34,536.34,536.34,444.002,444.002,444.002,489.026,489.026,489.026,301.468,474.934,578.474,666.79,0.865453,0.865453,0.865453,0.764381,0.764381,0.764381,0.813021,0.813021,0.813021,0.780197,0.919402,0.978334,0.544388,60.0997,6.93397,23.9145,9.10402,2.61215,83.5222
codex,0.0075,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,106,447.875,447.875,447.875,401.908,401.908,401.908,424.044,424.044,424.044,285.666,411.533,469.867,529.391,0.882977,0.882977,0.882977,0.807496,0.807496,0.807496,0.843402,0.843402,0.843402,0.814703,0.929367,0.980081,0.420773,64.3217,5.63472,24.382,7.94472,2.10113,82.0016
codex,0.0075,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,107,533.106,533.106,533.106,448.764,448.764,448.764,485.756,485.756,485.756,302.27,479.948,578.538,671.219,0.851189,0.851189,0.851189,0.750722,0.750722,0.750722,0.794176,0.794176,0.794176,0.763503,0.91387,0.97555,0.54517,68.3328,6.82999,24.6778,9.7639,2.71692,89.7209
codex,0.0075,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,108,511.928,511.928,511.928,444.869,444.869,444.869,475.263,475.263,475.263,291.863,448.287,536.377,597.392,0.885297,0.885297,0.885297,0.797384,0.797384,0.797384,0.836624,0.836624,0.836624,0.79185,0.932084,0.985788,0.421306,49.887,6.30806,24.2063,8.11,2.42671,71.6322
codex,0.0075,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,109,409.75,409.75,409.75,366.659,366.659,366.659,390.83,390.83,390.83,239.273,356.588,437.125,496.118,0.897096,0.897096,0.897096,0.826709,0.826709,0.826709,0.863241,0.863241,0.863241,0.828717,0.9351,0.989562,0.375669,40.3557,5.2526,23.7776,6.93008,1.67413,61.6897
codex,0.0075,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,110,453.544,453.544,453.544,388.613,388.613,388.613,411.429,411.429,411.429,268.975,424.1,505.912,576.647,0.841507,0.841507,0.841507,0.746232,0.746232,0.746232,0.786845,0.786845,0.786845,0.760409,0.919413,0.981992,0.49742,56.0866,6.08486,24.4539,9.37082,2.60136,79.8136
codex,0.0075,hbf_tp4x2,GPU+2xHBF hybrid (1:2),101,741.922,742.831,733.295,644.426,645.264,636.47,688.227,689.113,680.207,392.634,591.637,684.329,792.897,0.946708,0.949072,0.931702,0.858221,0.860404,0.844307,0.891961,0.894234,0.877865,0.830029,0.957166,0.987905,0.230227,23.6276,6.32536,80.6621,6.79053,2.1307,67.0143
codex,0.0075,hbf_tp4x2,GPU+2xHBF hybrid (1:2),102,613.355,614.399,588.445,545.542,546.466,521.678,572.69,573.657,548.527,284.695,456.418,539.791,662.109,0.943053,0.947945,0.905904,0.863864,0.868173,0.830208,0.897636,0.902178,0.863165,0.786771,0.937231,0.978805,0.22311,22.339,7.11771,102.177,8.78756,2.45257,94.6563
codex,0.0075,hbf_tp4x2,GPU+2xHBF hybrid (1:2),103,615.199,615.614,610.533,554.842,555.258,550.422,582.069,582.484,577.559,312.86,482.578,569.419,664.447,0.943753,0.94579,0.929719,0.87268,0.874717,0.859212,0.904708,0.906745,0.891014,0.815527,0.949298,0.985287,0.22215,22.9123,5.57285,67.1448,7.34233,2.01592,75.0281
codex,0.0075,hbf_tp4x2,GPU+2xHBF hybrid (1:2),104,726.423,726.585,722.589,650.33,650.492,646.642,681.157,681.318,677.426,372.587,576.466,662.894,775.831,0.961574,0.96268,0.949134,0.889329,0.890435,0.87735,0.922042,0.923148,0.909878,0.840306,0.960284,0.987468,0.233483,20.2482,5.8731,57.8925,6.47815,1.95053,70.3712
codex,0.0075,hbf_tp4x2,GPU+2xHBF hybrid (1:2),105,662.246,662.603,654.07,593.546,593.903,585.961,626.17,626.527,618.291,318.151,487.196,581.078,709.455,0.960251,0.962238,0.941841,0.89205,0.894038,0.874372,0.924163,0.926151,0.905962,0.837238,0.951151,0.983159,0.228731,20.6452,6.2595,65.6613,7.13648,1.9551,81.6669
codex,0.0075,hbf_tp4x2,GPU+2xHBF hybrid (1:2),106,629.5,630.09,611.366,554.163,554.719,540.221,584.146,584.736,567.722,336.75,513.056,587.871,678.504,0.94009,0.944606,0.908179,0.861816,0.866031,0.832915,0.891922,0.896438,0.860813,0.816257,0.954942,0.987155,0.216547,25.3626,5.93574,84.4217,6.97572,2.04285,69.2874
codex,0.0075,hbf_tp4x2,GPU+2xHBF hybrid (1:2),107,682.285,682.77,652.544,587.87,588.303,560.072,624.874,625.307,596.529,318.85,513.178,615.49,750.209,0.938889,0.941475,0.900941,0.850998,0.853376,0.814911,0.886154,0.888533,0.84955,0.788957,0.938166,0.981284,0.244953,22.5024,6.93975,78.0991,8.48844,2.46873,89.3649
codex,0.0075,hbf_tp4x2,GPU+2xHBF hybrid (1:2),108,784.235,784.521,778.508,672.583,672.854,667.427,711.722,712.008,706.186,395.68,618.448,735.464,838.486,0.95369,0.955393,0.939389,0.875543,0.87716,0.861752,0.90704,0.908743,0.893079,0.834341,0.958202,0.989614,0.211151,21.0723,6.45107,65.4156,6.39875,1.92807,60.8067
codex,0.0075,hbf_tp4x2,GPU+2xHBF hybrid (1:2),109,658.274,658.523,655.423,572.14,572.347,569.379,606.122,606.361,603.303,329.385,500.439,582.01,697.906,0.961511,0.963672,0.953895,0.885047,0.886899,0.87774,0.916229,0.918288,0.90882,0.850262,0.963157,0.987445,0.190188,19.4281,5.44455,52.941,6.22221,1.60843,68.1635
codex,0.0075,hbf_tp4x2,GPU+2xHBF hybrid (1:2),110,637.958,638.38,632.095,557.93,558.345,552.409,595.531,595.952,589.893,323.212,509.709,586.938,682.016,0.951534,0.953877,0.937047,0.861099,0.863336,0.847678,0.89902,0.901363,0.885173,0.822326,0.958138,0.987218,0.221592,20.9075,6.52058,75.4196,6.91824,2.20838,69.9891
codex,0.0075,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),101,554.274,554.274,554.274,493.631,493.631,493.631,533.025,533.025,533.025,334.647,481.502,538.878,585.062,0.954811,0.954811,0.954811,0.88022,0.88022,0.88022,0.923579,0.923579,0.923579,0.869008,0.969111,0.993593,0.379421,28.2338,5.9556,33.538,5.42924,1.9635,50.578
codex,0.0075,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),102,477.314,477.314,477.314,426.442,426.442,426.442,446.52,446.52,446.52,264.928,403.694,456.53,521.228,0.939342,0.939342,0.939342,0.857326,0.857326,0.857326,0.891642,0.891642,0.891642,0.825431,0.953154,0.98747,0.378215,32.3626,6.03513,37.893,6.94912,2.20575,69.8334
codex,0.0075,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),103,475.103,475.103,475.103,417.388,417.388,417.388,445.073,445.073,445.073,238.611,364.145,430.224,504.389,0.96048,0.96048,0.96048,0.876672,0.876672,0.876672,0.92096,0.92096,0.92096,0.833615,0.947101,0.984776,0.396683,28.6737,5.51593,37.9868,7.38163,2.17932,79.5524
codex,0.0075,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),104,731.826,731.826,731.677,650.488,650.488,650.339,689.612,689.612,689.464,412.459,619.724,713.811,790.925,0.945684,0.945684,0.945067,0.87241,0.87241,0.871793,0.91156,0.91156,0.910943,0.846486,0.958557,0.989683,0.411929,28.6055,6.44609,46.4164,6.44374,2.14927,60.6089
codex,0.0075,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),105,623.183,623.183,623.183,552.263,552.263,552.263,585.798,585.798,585.798,314.374,488.769,577.879,669.991,0.949952,0.949952,0.949952,0.859972,0.859972,0.859972,0.905285,0.905285,0.905285,0.834571,0.953826,0.986977,0.450253,26.8403,7.05284,37.1516,6.99212,2.34802,69.512
codex,0.0075,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),106,497.257,497.257,497.257,442.46,442.46,442.46,467.659,467.659,467.659,296.681,424.551,478.221,529.862,0.951695,0.951695,0.951695,0.879827,0.879827,0.879827,0.912554,0.912554,0.912554,0.861762,0.970415,0.992276,0.355077,23.5977,5.58143,34.2297,5.59293,1.95847,53.853
codex,0.0075,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),107,617.962,617.962,617.962,528.342,528.342,528.342,570.976,570.976,570.976,319.618,507.887,585.524,681.59,0.927555,0.927555,0.927555,0.830598,0.830598,0.830598,0.880827,0.880827,0.880827,0.805866,0.953272,0.98654,0.460216,26.2818,6.67471,43.9482,7.56888,2.52968,72.0535
codex,0.0075,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),108,551.998,551.998,551.998,498.893,498.893,498.893,523.879,523.879,523.879,309.107,460.209,534.204,599.356,0.945838,0.945838,0.945838,0.881269,0.881269,0.881269,0.911108,0.911108,0.911108,0.839142,0.961635,0.990597,0.342963,24.236,6.06861,36.4084,6.3985,2.16242,57.4987
codex,0.0075,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),109,466.759,466.759,466.759,416.444,416.444,416.444,443.616,443.616,443.616,252.874,373.451,435.768,497.378,0.957955,0.957955,0.957955,0.889349,0.889349,0.889349,0.925521,0.925521,0.925521,0.871329,0.968767,0.991324,0.330283,23.6632,5.28261,28.3208,5.42013,1.56387,56.9056
codex,0.0075,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),110,541.627,541.627,541.627,471.283,471.283,471.283,501.388,501.388,501.388,283.215,431.576,494.71,577.021,0.944246,0.944246,0.944246,0.849669,0.849669,0.849669,0.896894,0.896894,0.896894,0.819374,0.950611,0.985234,0.408072,28.4395,5.97872,42.0181,7.49833,2.364,71.824
codex,0.009,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,101,677.861,677.861,677.861,583.519,583.519,583.519,625.101,625.101,625.101,397.382,609.743,723.428,838.309,0.856737,0.856737,0.856737,0.765524,0.765524,0.765524,0.806615,0.806615,0.806615,0.776583,0.9097,0.974127,0.519441,74.9381,7.47956,24.1875,9.53112,2.72698,92.8868
codex,0.009,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,102,491.187,491.187,491.187,421.134,421.134,421.134,447.987,447.987,447.987,283.275,458.35,576.121,688.281,0.76886,0.76886,0.76886,0.680782,0.680782,0.680782,0.716873,0.716873,0.716873,0.685342,0.84873,0.954528,0.648765,115.089,8.03801,24.1431,14.4974,3.59007,124.654
codex,0.009,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,103,476.204,476.204,476.204,405.711,405.711,405.711,440.562,440.562,440.562,269.127,424.558,535.115,631.784,0.831619,0.831619,0.831619,0.737731,0.737731,0.737731,0.781957,0.781957,0.781957,0.751249,0.885689,0.958272,0.571207,89.5337,6.20885,24.0773,11.8323,2.67569,105.036
codex,0.009,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,104,659,659,659,559.32,559.32,559.32,604.58,604.58,604.58,375.598,599.73,744.136,861.657,0.830975,0.830975,0.830975,0.735995,0.735995,0.735995,0.779221,0.779221,0.779221,0.745978,0.905796,0.972572,0.577297,70.441,7.8247,24.2402,10.3938,2.88804,96.1966
codex,0.009,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,105,632.452,632.452,632.452,524.685,524.685,524.685,571.448,571.448,571.448,326.222,539.962,670.413,803.802,0.837075,0.837075,0.837075,0.725371,0.725371,0.725371,0.778335,0.778335,0.778335,0.740628,0.898758,0.972537,0.661343,65.6938,8.07831,24.1644,10.7828,3.19809,94.0688
codex,0.009,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,106,579.118,579.118,579.118,489.925,489.925,489.925,537.435,537.435,537.435,348.975,536.465,646.261,739.187,0.828996,0.828996,0.828996,0.735843,0.735843,0.735843,0.77918,0.77918,0.77918,0.752597,0.894672,0.970959,0.534607,84.9982,6.7714,24.2838,10.835,2.70964,104.373
codex,0.009,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,107,592.249,592.249,592.249,478.582,478.582,478.582,525.078,525.078,525.078,317.454,532.609,662.736,808.141,0.800471,0.800471,0.800471,0.683397,0.683397,0.683397,0.734596,0.734596,0.734596,0.704235,0.881134,0.964038,0.67548,86.1407,7.31676,24.4478,12.428,3.42075,108.419
codex,0.009,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,108,697.324,697.324,697.324,574.97,574.97,574.97,629.075,629.075,629.075,387.447,620.086,752.507,861.987,0.849191,0.849191,0.849191,0.737375,0.737375,0.737375,0.786784,0.786784,0.786784,0.754638,0.920429,0.974998,0.509208,73.3292,7.31661,24.3174,9.86779,2.80764,91.8955
codex,0.009,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,109,496.618,496.618,496.618,423.629,423.629,423.629,456.643,456.643,456.643,282.387,447.884,550.304,650.201,0.854122,0.854122,0.854122,0.759276,0.759276,0.759276,0.80271,0.80271,0.80271,0.776244,0.919083,0.980626,0.462405,60.0728,6.26815,24.0834,8.99118,2.15343,82.7062
codex,0.009,baseline_cpu_ssd,3xGPU + CPU/SSD tiering,110,544.222,544.222,544.222,448.574,448.574,448.574,485.769,485.769,485.769,301.522,493.164,609.705,716.323,0.826604,0.826604,0.826604,0.705354,0.705354,0.705354,0.758258,0.758258,0.758258,0.724845,0.896975,0.968358,0.6061,85.6612,6.83913,24.1063,11.5187,3.14376,104.122
codex,0.009,hbf_tp4x2,GPU+2xHBF hybrid (1:2),101,940.766,942.755,912.924,808.331,810.046,785.105,861.546,863.375,837.019,404.264,698.196,834.723,1031.26,0.925998,0.931271,0.899016,0.820707,0.825277,0.796713,0.860696,0.86553,0.835999,0.767798,0.940587,0.98084,0.249236,25.6267,8.90199,104.429,9.07534,2.94721,86.8415
codex,0.009,hbf_tp4x2,GPU+2xHBF hybrid (1:2),102,823.303,826.697,745.653,713.738,716.914,645.307,753.065,756.379,680.697,348.049,575.132,701.777,892.673,0.930956,0.939716,0.856863,0.847589,0.855523,0.778957,0.877885,0.886129,0.806265,0.757214,0.91756,0.971249,0.232967,23.4105,9.23732,119.831,10.5266,2.92134,112.471
codex,0.009,hbf_tp4x2,GPU+2xHBF hybrid (1:2),103,778.506,780.428,735.316,691.623,693.356,651.506,726.62,728.453,683.862,345.364,577.99,702.581,863.043,0.9267,0.932322,0.888087,0.846611,0.851915,0.810438,0.878859,0.884269,0.841307,0.763233,0.927124,0.976557,0.23303,26.341,7.24598,92.7583,9.68256,2.70854,99.7997
codex,0.009,hbf_tp4x2,GPU+2xHBF hybrid (1:2),104,917.974,919.162,882.198,806.294,807.451,771.763,857.547,858.703,822.552,400.871,675.019,810.044,996.745,0.946348,0.949872,0.912959,0.861598,0.864946,0.82953,0.900802,0.904149,0.868382,0.790944,0.938948,0.979737,0.23895,23.0234,8.05286,85.2923,8.56226,2.50248,91.1004
codex,0.009,hbf_tp4x2,GPU+2xHBF hybrid (1:2),105,811.585,812.771,769.657,716.888,718.053,679.518,756.651,757.828,717.11,346.293,563.23,681.021,890.254,0.944641,0.94922,0.896774,0.871072,0.875442,0.827055,0.901769,0.906243,0.855255,0.792716,0.930489,0.973881,0.2408,23.5914,7.85723,94.2716,9.37686,2.4699,106.44
codex,0.009,hbf_tp4x2,GPU+2xHBF hybrid (1:2),106,787.804,789.929,727.09,680.637,682.382,630.52,724.303,726.313,668.16,373.306,610.13,717.16,887.602,0.922193,0.929033,0.857211,0.828995,0.8346,0.771328,0.863956,0.870416,0.802584,0.769333,0.934638,0.977959,0.235408,26.1193,8.08226,110.989,9.17712,2.83723,93.1466
codex,0.009,hbf_tp4x2,GPU+2xHBF hybrid (1:2),107,845.995,847.725,770.455,700.363,702.013,630.54,762.142,763.863,690.152,355.793,609.508,743.904,956.315,0.921494,0.928516,0.852935,0.815974,0.822606,0.752487,0.857421,0.864346,0.792276,0.748001,0.920811,0.973766,0.259659,25.5318,9.04812,102.663,10.2133,3.1418,106.56
codex,0.009,hbf_tp4x2,GPU+2xHBF hybrid (1:2),108,908.321,908.827,891.369,779.49,779.996,762.862,828.729,829.235,811.905,419.684,686.145,842.512,1007.51,0.94109,0.944027,0.914486,0.850393,0.85333,0.82422,0.889781,0.892718,0.863263,0.796234,0.941436,0.983675,0.226922,25.0193,8.3912,74.4222,8.01658,2.51656,76.6375
codex,0.009,hbf_tp4x2,GPU+2xHBF hybrid (1:2),109,826.369,827.394,806.92,719.17,720.108,703.335,758.635,759.65,739.985,364.509,608.778,729.678,914.808,0.933624,0.937591,0.90895,0.852443,0.85612,0.830576,0.881664,0.885535,0.858249,0.791098,0.943977,0.981519,0.210169,22.4177,7.54899,86.2078,8.41771,2.20602,92.546
codex,0.009,hbf_tp4x2,GPU+2xHBF hybrid (1:2),110,840.285,841.13,807.672,726.467,727.275,695.437,773.802,774.629,741.62,366.784,612.222,740.65,913.408,0.934413,0.938512,0.893221,0.832134,0.835933,0.792741,0.873025,0.876925,0.832334,0.764247,0.934113,0.981004,0.243444,24.7452,8.53335,91.3699,9.31334,3.09261,96.5152
codex,0.009,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),101,773.333,773.333,773.333,672.6,672.6,672.6,722.275,722.275,722.275,417.858,639.48,724.335,843.086,0.936765,0.936765,0.936765,0.846486,0.846486,0.846486,0.89625,0.89625,0.89625,0.826581,0.953855,0.987232,0.442194,32.0496,7.52735,36.927,7.09297,2.53943,67.1063
codex,0.009,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),102,608.343,608.343,608.2,526.211,526.211,526.111,564.699,564.699,564.591,304.56,494.1,573.734,691.304,0.90855,0.90855,0.906739,0.810633,0.810633,0.809339,0.855775,0.855775,0.854353,0.766007,0.931833,0.98021,0.442473,32.0403,7.85667,48.0764,9.24259,2.87568,89.6339
codex,0.009,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),103,574.989,574.989,574.988,492.332,492.332,492.331,531.536,531.536,531.534,281.068,438.671,527.877,632.657,0.935772,0.935772,0.935625,0.843599,0.843599,0.843453,0.892465,0.892465,0.892319,0.799122,0.935772,0.980834,0.436209,30.7286,6.1335,44.0973,8.62409,2.44268,86.7524
codex,0.009,oracle_infinite_hbm,Infinite-HBM oracle (3 hosts),104,810.837,810.837,810.812,714.842,714.842,714.818,761.581,761.581,761.556,408.506,648.114,761.614,874.49,0.940448,0.940448,0.940162,0.846879,0.846879,0.846594,0.893473,0.893473,0.893187,0.81334,0.950071,0.987041,0.455977,29.0511,7.76753,44.8347,7.45953,2.58576,68.6287
