pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
32,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.0953,2
32,n<=32,sr<=40%,kvB<=4k,kp<=4k,0.0009,2
32,n<=32,sr<=40%,kvB<=4k,kp<=512,0.1153,2
32,n<=32,sr<=40%,kvB<=4k,kp<=8k,0.0303,2
32,n<=32,sr<=40%,kvB<=4k,kp=0,0.1121,2
32,n<=32,sr<=5%,kvB<=16k,kp<=1k,0.1262,2
32,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.1259,2
32,n<=32,sr<=5%,kvB<=16k,kp<=4k,0.1148,2
32,n<=32,sr<=5%,kvB<=16k,kp<=512,0.1266,2
32,n<=32,sr<=5%,kvB<=16k,kp<=8k,0.0713,2
32,n<=32,sr<=5%,kvB<=16k,kp=0,0.1273,2
32,n<=32,sr<=5%,kvB<=1k,kp<=1k,-0.003,2
32,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.0775,2
32,n<=32,sr<=5%,kvB<=1k,kp<=4k,0.0712,2
32,n<=32,sr<=5%,kvB<=1k,kp<=512,0.0857,2
32,n<=32,sr<=5%,kvB<=1k,kp<=8k,0.063,2
32,n<=32,sr<=5%,kvB<=1k,kp=0,0.1512,2
32,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.1468,2
32,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.0942,2
32,n<=32,sr<=5%,kvB<=4k,kp<=4k,0.0437,2
32,n<=32,sr<=5%,kvB<=4k,kp<=512,0.1568,2
32,n<=32,sr<=5%,kvB<=4k,kp<=8k,0.0588,2
32,n<=32,sr<=5%,kvB<=4k,kp=0,0.1544,2
32,n<=32,sr<=70%,kvB<=16k,kp<=1k,0.2148,2
32,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.2282,2
32,n<=32,sr<=70%,kvB<=16k,kp<=4k,0.1879,2
32,n<=32,sr<=70%,kvB<=16k,kp<=512,0.2302,2
32,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.2359,2
32,n<=32,sr<=70%,kvB<=16k,kp=0,0.2478,2
32,n<=32,sr<=70%,kvB<=1k,kp<=1k,0.0675,2
32,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.1067,2
32,n<=32,sr<=70%,kvB<=1k,kp<=4k,0.1046,2
32,n<=32,sr<=70%,kvB<=1k,kp<=512,0.1802,2
32,n<=32,sr<=70%,kvB<=1k,kp<=8k,0.17,2
32,n<=32,sr<=70%,kvB<=1k,kp=0,0.1692,2
32,n<=32,sr<=70%,kvB<=4k,kp<=1k,0.1229,2
32,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.1075,2
32,n<=32,sr<=70%,kvB<=4k,kp<=4k,0.0014,2
32,n<=32,sr<=70%,kvB<=4k,kp<=512,0.1067,2
32,n<=32,sr<=70%,kvB<=4k,kp<=8k,0.0575,2
32,n<=32,sr<=70%,kvB<=4k,kp=0,0.0973,2
32,n<=32,sr>70%,kvB<=16k,kp<=1k,0.6331,4
32,n<=32,sr>70%,kvB<=16k,kp<=2k,0.7404,4
32,n<=32,sr>70%,kvB<=16k,kp<=4k,0.6655,4
32,n<=32,sr>70%,kvB<=16k,kp<=512,0.596,4
32,n<=32,sr>70%,kvB<=16k,kp<=8k,0.873,4
32,n<=32,sr>70%,kvB<=16k,kp=0,0.6071,4
32,n<=32,sr>70%,kvB<=1k,kp<=1k,0.441,4
32,n<=32,sr>70%,kvB<=1k,kp<=2k,0.406,4
32,n<=32,sr>70%,kvB<=1k,kp<=4k,0.4895,4
32,n<=32,sr>70%,kvB<=1k,kp<=512,0.4359,4
32,n<=32,sr>70%,kvB<=1k,kp<=8k,0.502,4
32,n<=32,sr>70%,kvB<=1k,kp=0,0.3857,4
32,n<=32,sr>70%,kvB<=4k,kp<=1k,0.1453,4
32,n<=32,sr>70%,kvB<=4k,kp<=2k,0.2132,4
32,n<=32,sr>70%,kvB<=4k,kp<=4k,0.2415,4
32,n<=32,sr>70%,kvB<=4k,kp<=512,0.1093,4
32,n<=32,sr>70%,kvB<=4k,kp<=8k,0.2586,4
32,n<=32,sr>70%,kvB<=4k,kp=0,0.1104,4
32,n<=4,sr<=40%,kvB<=16k,kp<=1k,0.9714,2
32,n<=4,sr<=40%,kvB<=16k,kp<=2k,0.9721,2
32,n<=4,sr<=40%,kvB<=16k,kp<=4k,0.9751,2
32,n<=4,sr<=40%,kvB<=16k,kp<=512,0.9742,2
32,n<=4,sr<=40%,kvB<=16k,kp<=8k,0.9704,2
32,n<=4,sr<=40%,kvB<=16k,kp=0,0.9754,2
32,n<=4,sr<=40%,kvB<=1k,kp<=1k,0.0779,2
32,n<=4,sr<=40%,kvB<=1k,kp<=2k,0.1142,2
32,n<=4,sr<=40%,kvB<=1k,kp<=4k,-0.1849,2
32,n<=4,sr<=40%,kvB<=1k,kp<=512,0.9504,2
32,n<=4,sr<=40%,kvB<=1k,kp<=8k,-0.1906,2
32,n<=4,sr<=40%,kvB<=1k,kp=0,0.9625,2
32,n<=4,sr<=40%,kvB<=4k,kp<=1k,0.9685,2
32,n<=4,sr<=40%,kvB<=4k,kp<=2k,0.9614,2
32,n<=4,sr<=40%,kvB<=4k,kp<=4k,-0.6616,2
32,n<=4,sr<=40%,kvB<=4k,kp<=512,0.9712,2
32,n<=4,sr<=40%,kvB<=4k,kp<=8k,-3.6838,1
32,n<=4,sr<=40%,kvB<=4k,kp=0,0.9672,2
32,n<=4,sr<=70%,kvB<=16k,kp<=1k,0.9674,2
32,n<=4,sr<=70%,kvB<=16k,kp<=2k,0.9596,2
32,n<=4,sr<=70%,kvB<=16k,kp<=4k,0.9625,2
32,n<=4,sr<=70%,kvB<=16k,kp<=512,0.9689,2
32,n<=4,sr<=70%,kvB<=16k,kp<=8k,0.9661,2
32,n<=4,sr<=70%,kvB<=16k,kp=0,0.9686,2
32,n<=4,sr<=70%,kvB<=1k,kp<=1k,-0.2495,2
32,n<=4,sr<=70%,kvB<=1k,kp<=2k,-0.3992,2
32,n<=4,sr<=70%,kvB<=1k,kp<=4k,-0.1233,1
32,n<=4,sr<=70%,kvB<=1k,kp<=512,0.9507,2
32,n<=4,sr<=70%,kvB<=1k,kp<=8k,-0.4276,2
32,n<=4,sr<=70%,kvB<=1k,kp=0,0.9287,2
32,n<=4,sr<=70%,kvB<=4k,kp<=1k,0.9596,2
32,n<=4,sr<=70%,kvB<=4k,kp<=2k,0.9534,2
32,n<=4,sr<=70%,kvB<=4k,kp<=4k,-0.6159,1
32,n<=4,sr<=70%,kvB<=4k,kp<=512,0.9678,2
32,n<=4,sr<=70%,kvB<=4k,kp<=8k,-8.8924,1
32,n<=4,sr<=70%,kvB<=4k,kp=0,0.9716,2
32,n<=4,sr>70%,kvB<=16k,kp<=1k,0.9764,2
32,n<=4,sr>70%,kvB<=16k,kp<=2k,0.9787,2
32,n<=4,sr>70%,kvB<=16k,kp<=4k,0.9831,2
32,n<=4,sr>70%,kvB<=16k,kp<=512,0.9963,2
32,n<=4,sr>70%,kvB<=16k,kp<=8k,0.9991,2
32,n<=4,sr>70%,kvB<=16k,kp=0,1.0088,2
32,n<=4,sr>70%,kvB<=1k,kp<=1k,0.2583,2
32,n<=4,sr>70%,kvB<=1k,kp<=2k,-0.4151,2
32,n<=4,sr>70%,kvB<=1k,kp<=4k,-0.9171,2
32,n<=4,sr>70%,kvB<=1k,kp<=512,0.9602,2
32,n<=4,sr>70%,kvB<=1k,kp<=8k,-0.0626,1
32,n<=4,sr>70%,kvB<=1k,kp=0,0.926,2
32,n<=4,sr>70%,kvB<=4k,kp<=1k,0.95,2
32,n<=4,sr>70%,kvB<=4k,kp<=2k,0.9458,2
32,n<=4,sr>70%,kvB<=4k,kp<=4k,-1.5648,2
32,n<=4,sr>70%,kvB<=4k,kp<=512,0.9501,2
32,n<=4,sr>70%,kvB<=4k,kp<=8k,-0.1378,2
32,n<=4,sr>70%,kvB<=4k,kp=0,0.9715,2
32,n<=64,sr<=15%,kvB<=16k,kp<=1k,0.0691,4
32,n<=64,sr<=15%,kvB<=16k,kp<=2k,0.0622,4
32,n<=64,sr<=15%,kvB<=16k,kp<=4k,0.0484,4
32,n<=64,sr<=15%,kvB<=16k,kp<=512,0.0704,4
32,n<=64,sr<=15%,kvB<=16k,kp<=8k,0.0336,4
32,n<=64,sr<=15%,kvB<=16k,kp=0,0.0707,4
32,n<=64,sr<=15%,kvB<=1k,kp<=1k,0.0668,4
32,n<=64,sr<=15%,kvB<=1k,kp<=2k,0.0663,4
32,n<=64,sr<=15%,kvB<=1k,kp<=4k,0.0688,4
32,n<=64,sr<=15%,kvB<=1k,kp<=512,0.1137,4
32,n<=64,sr<=15%,kvB<=1k,kp<=8k,0.082,4
32,n<=64,sr<=15%,kvB<=1k,kp=0,0.1251,4
32,n<=64,sr<=15%,kvB<=4k,kp<=1k,0.0621,4
32,n<=64,sr<=15%,kvB<=4k,kp<=2k,0.0568,4
32,n<=64,sr<=15%,kvB<=4k,kp<=4k,0.0133,4
32,n<=64,sr<=15%,kvB<=4k,kp<=512,0.0654,4
32,n<=64,sr<=15%,kvB<=4k,kp<=8k,0.015,4
32,n<=64,sr<=15%,kvB<=4k,kp=0,0.0692,4
32,n<=64,sr<=40%,kvB<=16k,kp<=1k,0.2473,2
32,n<=64,sr<=40%,kvB<=16k,kp<=2k,0.2239,2
32,n<=64,sr<=40%,kvB<=16k,kp<=4k,0.1917,2
32,n<=64,sr<=40%,kvB<=16k,kp<=512,0.2503,2
32,n<=64,sr<=40%,kvB<=16k,kp<=8k,0.1935,2
32,n<=64,sr<=40%,kvB<=16k,kp=0,0.2439,2
32,n<=64,sr<=40%,kvB<=1k,kp<=1k,0.0995,2
32,n<=64,sr<=40%,kvB<=1k,kp<=2k,0.0901,2
32,n<=64,sr<=40%,kvB<=1k,kp<=4k,0.1065,2
32,n<=64,sr<=40%,kvB<=1k,kp<=512,0.1321,2
32,n<=64,sr<=40%,kvB<=1k,kp<=8k,0.1148,2
32,n<=64,sr<=40%,kvB<=1k,kp=0,0.1581,2
32,n<=64,sr<=40%,kvB<=4k,kp<=1k,0.0305,2
32,n<=64,sr<=40%,kvB<=4k,kp<=2k,0.0199,2
32,n<=64,sr<=40%,kvB<=4k,kp<=4k,-0.0001,2
32,n<=64,sr<=40%,kvB<=4k,kp<=512,0.0387,2
32,n<=64,sr<=40%,kvB<=4k,kp<=8k,-0.0255,2
32,n<=64,sr<=40%,kvB<=4k,kp=0,0.0425,2
32,n<=64,sr<=5%,kvB<=16k,kp<=1k,0.0495,6
32,n<=64,sr<=5%,kvB<=16k,kp<=2k,0.0459,6
32,n<=64,sr<=5%,kvB<=16k,kp<=4k,0.0223,6
32,n<=64,sr<=5%,kvB<=16k,kp<=512,0.0497,6
32,n<=64,sr<=5%,kvB<=16k,kp<=8k,0.0119,6
32,n<=64,sr<=5%,kvB<=16k,kp=0,0.051,6
32,n<=64,sr<=5%,kvB<=1k,kp<=1k,0.0181,6
32,n<=64,sr<=5%,kvB<=1k,kp<=2k,0.0104,6
32,n<=64,sr<=5%,kvB<=1k,kp<=4k,0.0235,6
32,n<=64,sr<=5%,kvB<=1k,kp<=512,0.0661,6
32,n<=64,sr<=5%,kvB<=1k,kp<=8k,0.0286,6
32,n<=64,sr<=5%,kvB<=1k,kp=0,0.0801,6
32,n<=64,sr<=5%,kvB<=4k,kp<=1k,0.0634,6
32,n<=64,sr<=5%,kvB<=4k,kp<=2k,0.055,6
32,n<=64,sr<=5%,kvB<=4k,kp<=4k,0.0074,6
32,n<=64,sr<=5%,kvB<=4k,kp<=512,0.064,6
32,n<=64,sr<=5%,kvB<=4k,kp<=8k,0.0164,6
32,n<=64,sr<=5%,kvB<=4k,kp=0,0.0674,6
32,n<=64,sr<=70%,kvB<=16k,kp<=1k,1.4111,2
32,n<=64,sr<=70%,kvB<=16k,kp<=2k,1.4327,2
32,n<=64,sr<=70%,kvB<=16k,kp<=4k,0.982,2
32,n<=64,sr<=70%,kvB<=16k,kp<=512,1.4238,2
32,n<=64,sr<=70%,kvB<=16k,kp<=8k,1.058,2
32,n<=64,sr<=70%,kvB<=16k,kp=0,1.4352,2
32,n<=64,sr<=70%,kvB<=1k,kp<=1k,0.0385,2
32,n<=64,sr<=70%,kvB<=1k,kp<=2k,0.0305,2
32,n<=64,sr<=70%,kvB<=1k,kp<=4k,0.0264,2
32,n<=64,sr<=70%,kvB<=1k,kp<=512,0.0569,2
32,n<=64,sr<=70%,kvB<=1k,kp<=8k,0.0902,2
32,n<=64,sr<=70%,kvB<=1k,kp=0,0.0765,2
32,n<=64,sr<=70%,kvB<=4k,kp<=1k,-0.005,2
32,n<=64,sr<=70%,kvB<=4k,kp<=2k,-0.0386,2
32,n<=64,sr<=70%,kvB<=4k,kp<=4k,-0.0393,2
32,n<=64,sr<=70%,kvB<=4k,kp<=512,0.0015,2
32,n<=64,sr<=70%,kvB<=4k,kp<=8k,-0.1083,2
32,n<=64,sr<=70%,kvB<=4k,kp=0,0.0017,2
32,n<=64,sr>70%,kvB<=16k,kp<=1k,4.1289,4
32,n<=64,sr>70%,kvB<=16k,kp<=2k,4.1807,4
32,n<=64,sr>70%,kvB<=16k,kp<=4k,2.7159,4
32,n<=64,sr>70%,kvB<=16k,kp<=512,4.0706,4
32,n<=64,sr>70%,kvB<=16k,kp<=8k,1.8244,4
32,n<=64,sr>70%,kvB<=16k,kp=0,3.8812,4
32,n<=64,sr>70%,kvB<=1k,kp<=1k,0.2642,4
32,n<=64,sr>70%,kvB<=1k,kp<=2k,0.3213,4
32,n<=64,sr>70%,kvB<=1k,kp<=4k,0.2347,4
32,n<=64,sr>70%,kvB<=1k,kp<=512,0.2682,4
32,n<=64,sr>70%,kvB<=1k,kp<=8k,0.3604,4
32,n<=64,sr>70%,kvB<=1k,kp=0,0.3525,4
32,n<=64,sr>70%,kvB<=4k,kp<=1k,-0.1832,4
32,n<=64,sr>70%,kvB<=4k,kp<=2k,-0.1699,4
32,n<=64,sr>70%,kvB<=4k,kp<=4k,-0.3338,4
32,n<=64,sr>70%,kvB<=4k,kp<=512,-0.1767,4
32,n<=64,sr>70%,kvB<=4k,kp<=8k,-0.2726,4
32,n<=64,sr>70%,kvB<=4k,kp=0,-0.1817,4
32,n<=8,sr<=15%,kvB<=16k,kp<=1k,0.3927,2
32,n<=8,sr<=15%,kvB<=16k,kp<=2k,0.3953,2
32,n<=8,sr<=15%,kvB<=16k,kp<=4k,0.3824,2
32,n<=8,sr<=15%,kvB<=16k,kp<=512,0.3897,2
32,n<=8,sr<=15%,kvB<=16k,kp<=8k,0.2874,2
32,n<=8,sr<=15%,kvB<=16k,kp=0,0.3904,2
32,n<=8,sr<=15%,kvB<=1k,kp<=1k,-0.0308,2
32,n<=8,sr<=15%,kvB<=1k,kp<=2k,-0.0409,2
32,n<=8,sr<=15%,kvB<=1k,kp<=4k,-0.0071,2
32,n<=8,sr<=15%,kvB<=1k,kp<=512,0.3371,2
32,n<=8,sr<=15%,kvB<=1k,kp<=8k,0.022,2
32,n<=8,sr<=15%,kvB<=1k,kp=0,0.4419,2
32,n<=8,sr<=15%,kvB<=4k,kp<=1k,0.3906,2
32,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.2882,2
32,n<=8,sr<=15%,kvB<=4k,kp<=4k,-0.1081,2
32,n<=8,sr<=15%,kvB<=4k,kp<=512,0.4058,2
32,n<=8,sr<=15%,kvB<=4k,kp<=8k,-0.1325,2
32,n<=8,sr<=15%,kvB<=4k,kp=0,0.4012,2
32,n<=8,sr<=40%,kvB<=16k,kp<=1k,0.2434,4
32,n<=8,sr<=40%,kvB<=16k,kp<=2k,0.2483,4
32,n<=8,sr<=40%,kvB<=16k,kp<=4k,0.2457,4
32,n<=8,sr<=40%,kvB<=16k,kp<=512,0.2436,4
32,n<=8,sr<=40%,kvB<=16k,kp<=8k,0.1797,4
32,n<=8,sr<=40%,kvB<=16k,kp=0,0.2432,4
32,n<=8,sr<=40%,kvB<=1k,kp<=1k,-0.2569,4
32,n<=8,sr<=40%,kvB<=1k,kp<=2k,-0.2526,4
32,n<=8,sr<=40%,kvB<=1k,kp<=4k,-0.2436,4
32,n<=8,sr<=40%,kvB<=1k,kp<=512,0.2493,4
32,n<=8,sr<=40%,kvB<=1k,kp<=8k,-0.2006,4
32,n<=8,sr<=40%,kvB<=1k,kp=0,0.3064,4
32,n<=8,sr<=40%,kvB<=4k,kp<=1k,0.2658,4
32,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.196,4
32,n<=8,sr<=40%,kvB<=4k,kp<=4k,-0.3892,4
32,n<=8,sr<=40%,kvB<=4k,kp<=512,0.2598,4
32,n<=8,sr<=40%,kvB<=4k,kp<=8k,-0.4049,4
32,n<=8,sr<=40%,kvB<=4k,kp=0,0.2623,4
32,n<=8,sr<=70%,kvB<=16k,kp<=1k,-0.0193,2
32,n<=8,sr<=70%,kvB<=16k,kp<=2k,-0.0181,2
32,n<=8,sr<=70%,kvB<=16k,kp<=4k,0.0467,2
32,n<=8,sr<=70%,kvB<=16k,kp<=512,-0.0184,2
32,n<=8,sr<=70%,kvB<=16k,kp<=8k,0.2567,2
32,n<=8,sr<=70%,kvB<=16k,kp=0,-0.0225,2
32,n<=8,sr<=70%,kvB<=1k,kp<=1k,0.3123,2
32,n<=8,sr<=70%,kvB<=1k,kp<=2k,0.2305,2
32,n<=8,sr<=70%,kvB<=1k,kp<=4k,0.258,2
32,n<=8,sr<=70%,kvB<=1k,kp<=512,0.3243,2
32,n<=8,sr<=70%,kvB<=1k,kp<=8k,0.2475,2
32,n<=8,sr<=70%,kvB<=1k,kp=0,0.0726,2
32,n<=8,sr<=70%,kvB<=4k,kp<=1k,0.0756,2
32,n<=8,sr<=70%,kvB<=4k,kp<=2k,0.3063,2
32,n<=8,sr<=70%,kvB<=4k,kp<=4k,-0.2199,2
32,n<=8,sr<=70%,kvB<=4k,kp<=512,-0.0007,2
32,n<=8,sr<=70%,kvB<=4k,kp<=8k,-0.2481,2
32,n<=8,sr<=70%,kvB<=4k,kp=0,-0.0122,2
32,n<=8,sr>70%,kvB<=16k,kp<=1k,0.8788,4
32,n<=8,sr>70%,kvB<=16k,kp<=2k,0.9002,4
32,n<=8,sr>70%,kvB<=16k,kp<=4k,0.9099,4
32,n<=8,sr>70%,kvB<=16k,kp<=512,0.8607,4
32,n<=8,sr>70%,kvB<=16k,kp<=8k,0.9391,4
32,n<=8,sr>70%,kvB<=16k,kp=0,0.8701,4
32,n<=8,sr>70%,kvB<=1k,kp<=1k,0.7466,4
32,n<=8,sr>70%,kvB<=1k,kp<=2k,0.6985,4
32,n<=8,sr>70%,kvB<=1k,kp<=4k,0.7394,4
32,n<=8,sr>70%,kvB<=1k,kp<=512,0.9091,4
32,n<=8,sr>70%,kvB<=1k,kp<=8k,0.6801,4
32,n<=8,sr>70%,kvB<=1k,kp=0,0.9011,4
32,n<=8,sr>70%,kvB<=4k,kp<=1k,0.9578,4
32,n<=8,sr>70%,kvB<=4k,kp<=2k,0.9447,4
32,n<=8,sr>70%,kvB<=4k,kp<=4k,0.9115,4
32,n<=8,sr>70%,kvB<=4k,kp<=512,0.9445,4
32,n<=8,sr>70%,kvB<=4k,kp<=8k,0.9266,4
32,n<=8,sr>70%,kvB<=4k,kp=0,0.9342,4
64,n<=128,sr<=15%,kvB<=16k,kp<=1k,0.1023,4
64,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.1031,4
64,n<=128,sr<=15%,kvB<=16k,kp<=4k,0.104,4
64,n<=128,sr<=15%,kvB<=16k,kp<=512,0.1012,4
64,n<=128,sr<=15%,kvB<=16k,kp<=8k,0.1022,4
64,n<=128,sr<=15%,kvB<=16k,kp=0,0.1034,4
64,n<=128,sr<=15%,kvB<=1k,kp<=1k,0.0556,4
64,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.0625,4
64,n<=128,sr<=15%,kvB<=1k,kp<=4k,0.0652,4
64,n<=128,sr<=15%,kvB<=1k,kp<=512,0.0706,4
64,n<=128,sr<=15%,kvB<=1k,kp<=8k,0.0612,4
64,n<=128,sr<=15%,kvB<=1k,kp=0,0.0714,4
64,n<=128,sr<=15%,kvB<=4k,kp<=1k,0.0111,4
64,n<=128,sr<=15%,kvB<=4k,kp<=2k,0.0104,4
64,n<=128,sr<=15%,kvB<=4k,kp<=4k,0.0018,4
64,n<=128,sr<=15%,kvB<=4k,kp<=512,0.0101,4
64,n<=128,sr<=15%,kvB<=4k,kp<=8k,0.0019,4
64,n<=128,sr<=15%,kvB<=4k,kp=0,0.0101,4
64,n<=128,sr<=40%,kvB<=16k,kp<=1k,0.1854,2
64,n<=128,sr<=40%,kvB<=16k,kp<=2k,0.1801,2
64,n<=128,sr<=40%,kvB<=16k,kp<=4k,0.1748,2
64,n<=128,sr<=40%,kvB<=16k,kp<=512,0.1786,2
64,n<=128,sr<=40%,kvB<=16k,kp<=8k,0.1767,2
64,n<=128,sr<=40%,kvB<=16k,kp=0,0.1888,2
64,n<=128,sr<=40%,kvB<=1k,kp<=1k,0.0833,2
64,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.0747,2
64,n<=128,sr<=40%,kvB<=1k,kp<=4k,0.081,2
64,n<=128,sr<=40%,kvB<=1k,kp<=512,0.0951,2
64,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.0873,2
64,n<=128,sr<=40%,kvB<=1k,kp=0,0.0918,2
64,n<=128,sr<=40%,kvB<=4k,kp<=1k,-0.0164,2
64,n<=128,sr<=40%,kvB<=4k,kp<=2k,-0.0185,2
64,n<=128,sr<=40%,kvB<=4k,kp<=4k,-0.0224,2
64,n<=128,sr<=40%,kvB<=4k,kp<=512,-0.0171,2
64,n<=128,sr<=40%,kvB<=4k,kp<=8k,-0.0325,2
64,n<=128,sr<=40%,kvB<=4k,kp=0,-0.0185,2
64,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.0235,8
64,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0254,8
64,n<=128,sr<=5%,kvB<=16k,kp<=4k,0.0236,8
64,n<=128,sr<=5%,kvB<=16k,kp<=512,0.0213,8
64,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.0184,8
64,n<=128,sr<=5%,kvB<=16k,kp=0,0.0212,8
64,n<=128,sr<=5%,kvB<=1k,kp<=1k,0.005,8
64,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.0028,8
64,n<=128,sr<=5%,kvB<=1k,kp<=4k,0.0098,8
64,n<=128,sr<=5%,kvB<=1k,kp<=512,0.0224,8
64,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0139,8
64,n<=128,sr<=5%,kvB<=1k,kp=0,0.0232,8
64,n<=128,sr<=5%,kvB<=4k,kp<=1k,0.0164,8
64,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0155,8
64,n<=128,sr<=5%,kvB<=4k,kp<=4k,0.0055,8
64,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0159,8
64,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.0058,8
64,n<=128,sr<=5%,kvB<=4k,kp=0,0.0154,8
64,n<=128,sr<=70%,kvB<=16k,kp<=1k,0.3062,2
64,n<=128,sr<=70%,kvB<=16k,kp<=2k,0.2527,2
64,n<=128,sr<=70%,kvB<=16k,kp<=4k,0.174,2
64,n<=128,sr<=70%,kvB<=16k,kp<=512,0.3024,2
64,n<=128,sr<=70%,kvB<=16k,kp<=8k,0.2681,2
64,n<=128,sr<=70%,kvB<=16k,kp=0,0.3265,2
64,n<=128,sr<=70%,kvB<=1k,kp<=1k,-0.0107,2
64,n<=128,sr<=70%,kvB<=1k,kp<=2k,0.0083,2
64,n<=128,sr<=70%,kvB<=1k,kp<=4k,0.0169,2
64,n<=128,sr<=70%,kvB<=1k,kp<=512,-0.0032,2
64,n<=128,sr<=70%,kvB<=1k,kp<=8k,0.011,2
64,n<=128,sr<=70%,kvB<=1k,kp=0,-0.0097,2
64,n<=128,sr<=70%,kvB<=4k,kp<=1k,-0.0105,2
64,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.0323,2
64,n<=128,sr<=70%,kvB<=4k,kp<=4k,-0.1239,2
64,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.0866,2
64,n<=128,sr<=70%,kvB<=4k,kp<=8k,-0.1553,2
64,n<=128,sr<=70%,kvB<=4k,kp=0,-0.1589,2
64,n<=128,sr>70%,kvB<=16k,kp<=1k,0.5086,4
64,n<=128,sr>70%,kvB<=16k,kp<=2k,0.4836,4
64,n<=128,sr>70%,kvB<=16k,kp<=4k,0.3758,4
64,n<=128,sr>70%,kvB<=16k,kp<=512,0.5542,4
64,n<=128,sr>70%,kvB<=16k,kp<=8k,0.3786,4
64,n<=128,sr>70%,kvB<=16k,kp=0,0.559,4
64,n<=128,sr>70%,kvB<=1k,kp<=1k,0.2758,4
64,n<=128,sr>70%,kvB<=1k,kp<=2k,0.3154,4
64,n<=128,sr>70%,kvB<=1k,kp<=4k,0.3036,4
64,n<=128,sr>70%,kvB<=1k,kp<=512,0.2715,4
64,n<=128,sr>70%,kvB<=1k,kp<=8k,0.3013,4
64,n<=128,sr>70%,kvB<=1k,kp=0,0.244,4
64,n<=128,sr>70%,kvB<=4k,kp<=1k,-0.8475,4
64,n<=128,sr>70%,kvB<=4k,kp<=2k,-0.7219,4
64,n<=128,sr>70%,kvB<=4k,kp<=4k,-0.6987,4
64,n<=128,sr>70%,kvB<=4k,kp<=512,-0.7988,4
64,n<=128,sr>70%,kvB<=4k,kp<=8k,-0.7175,4
64,n<=128,sr>70%,kvB<=4k,kp=0,-0.7762,4
64,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.2931,4
64,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.2927,4
64,n<=16,sr<=15%,kvB<=16k,kp<=4k,0.2968,4
64,n<=16,sr<=15%,kvB<=16k,kp<=512,0.2921,4
64,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.2653,4
64,n<=16,sr<=15%,kvB<=16k,kp=0,0.2922,4
64,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.2381,4
64,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.2298,4
64,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.2233,4
64,n<=16,sr<=15%,kvB<=1k,kp<=512,0.3614,4
64,n<=16,sr<=15%,kvB<=1k,kp<=8k,0.2098,4
64,n<=16,sr<=15%,kvB<=1k,kp=0,0.3584,4
64,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.3246,4
64,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.3003,4
64,n<=16,sr<=15%,kvB<=4k,kp<=4k,0.1087,4
64,n<=16,sr<=15%,kvB<=4k,kp<=512,0.3238,4
64,n<=16,sr<=15%,kvB<=4k,kp<=8k,0.1084,4
64,n<=16,sr<=15%,kvB<=4k,kp=0,0.3231,4
64,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.2861,4
64,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.2997,4
64,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.3183,4
64,n<=16,sr<=40%,kvB<=16k,kp<=512,0.2754,4
64,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.2742,4
64,n<=16,sr<=40%,kvB<=16k,kp=0,0.2661,4
64,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.1752,4
64,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.2366,4
64,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.2262,4
64,n<=16,sr<=40%,kvB<=1k,kp<=512,0.3631,4
64,n<=16,sr<=40%,kvB<=1k,kp<=8k,0.2158,4
