family,system,rate,n_seeds,seeds,counter_capacity_evictions_mean,counter_cpu_prepare_hits_mean,counter_d_drops_mean,counter_d_prepare_hits_mean,counter_d_to_cpu_started_mean,counter_d_to_ssd_started_mean,counter_gpu_hbm_idle_release_events_mean,counter_lower_tier_hits_mean,counter_migrations_committed_mean,counter_promotion_load_deferrals_mean,counter_recompute_resumes_mean,counter_ssd_prepare_hits_mean,counter_stable_d_hits_mean,first_ttft_p50_s_ci95,first_ttft_p50_s_mean,first_ttft_p95_s_ci95,first_ttft_p95_s_mean,first_ttft_p99_s_ci95,first_ttft_p99_s_mean,goodput_ttft10_tpot100_ci95,goodput_ttft10_tpot100_mean,goodput_ttft10_tpot150_ci95,goodput_ttft10_tpot150_mean,goodput_ttft10_tpot50_ci95,goodput_ttft10_tpot50_mean,goodput_ttft3_tpot100_ci95,goodput_ttft3_tpot100_mean,goodput_ttft3_tpot150_ci95,goodput_ttft3_tpot150_mean,goodput_ttft3_tpot50_ci95,goodput_ttft3_tpot50_mean,goodput_ttft5_tpot100_ci95,goodput_ttft5_tpot100_mean,goodput_ttft5_tpot150_ci95,goodput_ttft5_tpot150_mean,goodput_ttft5_tpot50_ci95,goodput_ttft5_tpot50_mean,goodput_turn10_ci95,goodput_turn10_mean,goodput_turn30_ci95,goodput_turn30_mean,goodput_turn60_ci95,goodput_turn60_mean,horizon_s_ci95,horizon_s_mean,measurement_window_s_ci95,measurement_window_s_mean,offered_arrivals_ci95,offered_arrivals_mean,output_tokens_ci95,output_tokens_mean,output_tokens_per_s_ci95,output_tokens_per_s_mean,peak_hbf_reserved_bytes_peak_mean,peak_peak_used_bytes_mean,peak_rss_mb_ci95,peak_rss_mb_mean,phase_admission_wait_mean_s_mean,phase_admission_wait_p95_s_mean,phase_admission_wait_share_of_mean_mean,phase_capacity_deferrals_mean,phase_prefill_queue_and_compute_mean_s_mean,phase_prefill_queue_and_compute_p95_s_mean,phase_prefill_queue_and_compute_share_of_mean_mean,phase_restore_transfer_mean_s_mean,phase_restore_transfer_p95_s_mean,phase_restore_transfer_share_of_mean_mean,phase_resume_ttft_total_mean_s_mean,phase_resume_ttft_total_p95_s_mean,phase_resume_ttft_total_share_of_mean_mean,preloaded_cpu_mean,preloaded_d_mean,preloaded_hbf_mean,preloaded_skipped_mean,preloaded_ssd_mean,resident_sessions_ci95,resident_sessions_mean,resume_ttft_p50_s_ci95,resume_ttft_p50_s_mean,resume_ttft_p95_s_ci95,resume_ttft_p95_s_mean,resume_ttft_p99_s_ci95,resume_ttft_p99_s_mean,scored_calls_ci95,scored_calls_mean,slo_pass_ttft10_tpot100_ci95,slo_pass_ttft10_tpot100_mean,slo_pass_ttft10_tpot150_ci95,slo_pass_ttft10_tpot150_mean,slo_pass_ttft10_tpot50_ci95,slo_pass_ttft10_tpot50_mean,slo_pass_ttft3_tpot100_ci95,slo_pass_ttft3_tpot100_mean,slo_pass_ttft3_tpot150_ci95,slo_pass_ttft3_tpot150_mean,slo_pass_ttft3_tpot50_ci95,slo_pass_ttft3_tpot50_mean,slo_pass_ttft5_tpot100_ci95,slo_pass_ttft5_tpot100_mean,slo_pass_ttft5_tpot150_ci95,slo_pass_ttft5_tpot150_mean,slo_pass_ttft5_tpot50_ci95,slo_pass_ttft5_tpot50_mean,slo_pass_turn10_ci95,slo_pass_turn10_mean,slo_pass_turn30_ci95,slo_pass_turn30_mean,slo_pass_turn60_ci95,slo_pass_turn60_mean,target_concurrency_ci95,target_concurrency_mean,tpot_mean_ms_ci95,tpot_mean_ms_mean,tpot_p50_ms_ci95,tpot_p50_ms_mean,tpot_p95_ms_ci95,tpot_p95_ms_mean,tpot_p99_ms_ci95,tpot_p99_ms_mean,turn_latency_mean_s_ci95,turn_latency_mean_s_mean,turn_latency_p50_s_ci95,turn_latency_p50_s_mean,turn_latency_p99_s_ci95,turn_latency_p99_s_mean,wall_s_ci95,wall_s_mean,write_complete_for_endurance_projection_mean,write_total_physical_write_bytes_mean,write_wasted_physical_write_bytes_mean
claude,oracle_infinite_hbm,0.024,2,101;102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5438505630185001,0.37897890474999996,172.5369567151394,23.594481571424993,419.9238738700442,56.526621283829996,313.5349710889082,902.9250484673671,227.28654466220064,912.5155642083191,421.1075614525022,721.3510764174486,398.3934681510535,858.3129759460614,326.4613141793358,866.172500224997,500.1455638327623,693.9785953603114,392.0328866303676,879.9686532418248,320.72289151707173,888.2803293681966,485.94180946918954,706.5957155528455,27.634443251998295,177.4002146047606,227.39773901136573,405.0194971863948,285.5206138105957,574.6793722388251,0.0,4799.272660954,0.0,4799.272660954,44.471,112.5,1113528.4279999998,4885819.0,232.02024695522354,1018.0332198564431,0.0,0.0,424.2860976562499,825.474609375,0.0006885732723804355,0.0,0.0001605016969427046,0.0,4.265276690729179,33.330215224375,0.9982594087743082,0.006734122286563226,0.0176824566,0.0015800895287491374,4.272699386288123,33.332663130225,,0.0,0.0,0.0,505.0,0.0,0.0,505.0,0.177625312193,0.440018511,57.78419432101176,33.40081307774993,23.694024678770216,48.93613388841996,4326.392999999999,9118.5,0.1255554355282439,0.8469743181296088,0.2527383131443927,0.874072163946469,0.13613312047815498,0.6646215775866735,0.07111715337705576,0.8119311484026792,0.19232463290683546,0.8340018659513877,0.11574028409257978,0.6459284257120904,0.07834354714453874,0.827537481075465,0.18951712314982896,0.8516665297300281,0.10486121247674147,0.6527049285700195,0.1941898789443982,0.5261058320049756,0.023317182252983133,0.8024483042510986,0.0018037291857214712,0.9213085115984609,0.0,505.0,22.24240524915645,37.47003173823285,41.64080397103767,31.12215693688973,40.64275595697888,93.9509060792839,116.34634709787764,112.40710986256306,0.852718943598168,24.023779985964538,5.884905540891006,9.1721558155,88.32792416961404,278.88636323869,109.80998181557655,76.95801794528961,,,
claude,oracle_infinite_hbm,0.028,2,101;102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4609307368964996,0.42478380675000005,52.60676513942608,19.83067246944998,249.10176336093718,47.54031589069001,450.5719800701416,1006.3804578382958,231.5448793168158,1084.7188444622768,242.39393004858036,734.3351179270007,412.0659693617376,963.1242745606171,274.29153109528374,1030.4800357775835,275.1591458437546,704.6638933291064,482.471127667199,985.9727120082864,309.3286293601607,1059.5737079255578,233.22443300102123,720.2736328317399,93.52453954411217,157.22413960566286,27.73892714539041,405.7142249825265,167.15116223649645,608.2804311818385,0.0,4107.852023359,0.0,4107.852023359,38.117999999999995,112.0,1174625.2289999998,5061882.5,285.9463345613663,1232.2455802244033,0.0,0.0,59.21194531249999,738.58984375,0.0010514261166741743,0.0,0.00020253117686848068,0.0,5.185348938170928,35.64267689064999,0.998578430416501,0.006331129111631318,0.01676010395,0.0012190384066304944,5.192731493399234,35.648370620899996,,0.0,0.0,0.0,590.0,0.0,0.0,590.0,0.4299857281360001,0.453083225,79.00327169876643,35.66299276524998,66.93729337555355,66.31935137122,6575.354999999999,9518.5,0.6367409757823723,0.7574792573200205,0.2868224971814608,0.8572588188133208,0.19003918652544247,0.5790050884032238,0.6052649656437361,0.7247831371112434,0.2903262314771366,0.8135394614716429,0.17280696044622648,0.5585398730551572,0.6305171002765785,0.7394358146468736,0.2981138470885992,0.8341501480128708,0.17416541351036283,0.5672013923965492,0.3515823655880932,0.45240116361013694,0.0916778592069107,0.754243428246691,0.04418953015671744,0.8890896450148646,0.0,590.0,2.0073679958711033,46.36858421158967,21.859115031564023,38.28068418929985,42.280362966807786,111.40577969372669,59.11935057210922,123.02508039222683,2.486203137756969,30.016052778457258,13.563118527267994,11.752584655,73.90348554436434,351.3680431588248,79.38143556666374,48.16958820819855,,,
claude,oracle_infinite_hbm,0.032,2,101;102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019849840499000068,0.4012002755,104.70176305926265,28.343601214774946,146.1004499007118,42.829714977720016,250.14878438118197,1030.2677969340966,282.9482601986001,1204.4757864876556,79.46607179055594,645.0141100220517,172.25334194703248,987.2092442632452,261.2421271583194,1138.0630984541228,172.44414956288395,613.8339657725187,221.24849752843005,1005.8346531858996,311.9086161156,1163.904793097329,119.50210311285643,627.7590139395074,55.24587173771468,115.15939470369703,111.99877029321836,357.2815068973349,397.5441341520185,570.5326362149265,0.0,3595.894204424,0.0,3595.894204424,38.117999999999995,112.0,684351.5129999999,5034773.5,190.31469617711443,1400.1450581626564,0.0,0.0,400.18936718749995,691.01953125,0.00144050776117206,0.0,0.00022518937744185876,0.0,6.409947186300908,44.797594431,0.9988734439107079,0.005795134608194697,0.015428611500000002,0.0009013667118504177,6.417182828670274,44.857224638299996,,0.0,0.0,0.0,674.0,0.0,0.0,674.0,0.2358714744454997,0.45754943425,72.66315538455295,44.85598103984999,12.853211726863641,56.490800974094995,2147.314,9536.0,0.2411265686640263,0.6599510091304016,0.21707291554360664,0.8318595591404752,0.12734116756035724,0.43449100883449393,0.26337348976398717,0.6351192241146929,0.283509679915355,0.7883000307952981,0.14380113711046807,0.4146484196137943,0.26969345276782847,0.6425558788356001,0.30693045618677234,0.8026339742594429,0.14460753794534562,0.419943016323268,0.14251267084886504,0.36415734763766405,0.037849194363872164,0.6839866375137111,0.13564145645534392,0.8538490079970422,0.0,674.0,9.448472597797418,59.50060827500367,4.322970383827131,49.69064730734436,5.222298071816367,129.72238695772444,13.118438959746866,147.13559105193286,4.118188117437258,37.94612478121799,6.664283734935993,15.732178204,83.69295644856206,422.4094349258183,45.0360321881771,33.83434498310089,,,
codex,baseline_cpu_ssd,0.004,2,101;102,0.0,2742.0,0.0,18273.0,3144.0,0.0,0.0,2829.0,0.0,0.0,222.0,87.0,18106.5,0.2525861888569999,0.23704061450000002,93.98057356394463,9.909476944299993,117.93026532896042,23.261482240879953,315.9113776226487,228.9755496050118,315.9113776226487,228.9755496050118,315.9113776226487,228.9755496050118,322.59705839326125,207.21915791981172,322.59705839326125,207.21915791981172,322.59705839326125,207.21915791981172,332.6042655574072,216.44508665693658,332.6042655574072,216.44508665693658,332.6042655574072,216.44508665693658,296.7247526504974,152.6112404426337,303.7963894883433,215.33917754970753,322.354539730119,243.59029736375572,0.0,11028.483191136,0.0,11028.483191136,38.117999999999995,46.0,2706028.5849999995,2930502.5,245.36724933986707,265.72126458472127,0.0,3802780532736.0,4235.68903515625,1528.884765625,1.0043586123408619,3.5187596729999884,0.21175731928887861,1429348.5,3.2208604630822872,23.721327810099993,0.7852386549856704,0.012076972047727624,0.04410863639999996,0.0030040257254510044,4.237296047470877,29.001228247799972,,75.0,70.0,0.0,0.0,0.0,0.0,145.0,0.14882577188600013,0.38332478400000003,72.2986590988654,29.001228247799972,138.46355267528503,54.93167570292001,13811.421999999999,7339.0,0.298810060116153,0.8941186482324233,0.298810060116153,0.8941186482324233,0.298810060116153,0.8941186482324233,0.34136386514397565,0.8333282839166283,0.34136386514397565,0.8333282839166283,0.34136386514397565,0.8333282839166283,0.329838117522782,0.8615318578709927,0.329838117522782,0.8615318578709927,0.329838117522782,0.8615318578709927,0.3847003481743665,0.8351395058921758,0.19940488869339218,0.9326803222636452,0.10410365138887813,0.9851606375112587,0.0,145.0,7.459598311389948,7.607455054776654,0.7791269463155427,5.272233720996277,13.105752316064926,21.197544553473563,2.8130418549653418,24.042731221041137,18.96303178956653,7.157902667204843,2.570616314959,1.876745765,189.4027360750626,67.77350928702995,55.201729783535,174.30408453941345,,,
codex,baseline_cpu_ssd,0.008,2,101;102,0.0,12567.0,0.0,14418.0,14056.5,0.0,0.0,13224.0,0.0,0.0,427.5,657.0,14083.5,0.9201597210950004,0.6394768835,47.24576221612253,33.49042473244999,99.09413455297774,39.75956883687998,782.9739809859763,483.2989492349607,782.9739809859763,483.2989492349607,782.9739809859763,483.2989492349607,571.9118417575688,372.92674961513467,571.9118417575688,372.92674961513467,571.9118417575688,372.92674961513467,727.9746097323969,418.50257812296735,727.9746097323969,418.50257812296735,727.9746097323969,418.50257812296735,190.56714503865143,226.38622832557678,582.1870847832089,435.11688994129366,798.4770197994146,596.8110182231835,0.0,5495.292311734,0.0,5495.292311734,38.117999999999995,46.0,4314099.944999999,4285666.5,785.0537697127004,779.8796236642213,0.0,6996279164928.0,235.08581640624993,995.595703125,8.864822088742464,40.797321402099996,0.6162378017974963,16008700.0,5.276972767306164,28.450311242574987,0.3815687685626784,0.030499724677569263,0.09690443289999998,0.0021934296398253895,14.172294580726195,57.12019782294999,,138.0,86.0,0.0,0.0,67.0,0.0,291.0,3.7402104730224996,1.8128391427500001,108.67245326423152,57.12019782294999,137.97248765228633,144.9118851627348,11797.520999999999,9656.5,0.3116470790449794,0.6937530334722146,0.3116470790449794,0.6937530334722146,0.3116470790449794,0.6937530334722146,0.3094616981188032,0.5593005608649287,0.3094616981188032,0.5593005608649287,0.3094616981188032,0.5593005608649287,0.34039123345472244,0.6126055680803171,0.34039123345472244,0.6126055680803171,0.34039123345472244,0.6126055680803171,0.1952984437773392,0.5773549864979366,0.2860574924328258,0.8051671045402176,0.18655554475424108,0.931845629440343,0.0,291.0,4.165552564088167,13.767318553287266,9.800010778351442,13.251239386351706,3.3976560304987307,23.389226725975966,2.9790423618914255,24.330254159338708,27.070130378717106,19.71873664031972,3.265360843601501,6.98361842175,187.93013638221868,161.83402788849952,189.78511627602575,412.3160606622696,,,
codex,baseline_cpu_ssd,0.01,2,101;102,0.0,16906.5,0.0,7039.5,21678.0,0.0,0.0,20625.0,0.0,0.0,534.0,3718.5,6585.0,51.360857990626,6.533204942,24.812421751318674,29.93430473329999,193.09545185463446,50.82175697764994,181.65251335397676,433.9339720885901,181.65251335397676,433.9339720885901,181.65251335397676,433.9339720885901,206.72633300310287,284.68300647616763,206.72633300310287,284.68300647616763,206.72633300310287,284.68300647616763,103.05008720320463,342.28001259063603,103.05008720320463,342.28001259063603,103.05008720320463,342.28001259063603,75.72469957474365,147.76731393497695,127.659710756398,396.5350466387872,340.5102508195411,644.1837809310721,0.0,4393.214458007,0.0,4393.214458007,38.117999999999995,46.0,582900.4559999999,4487574.0,132.68199437375932,1021.4784738816977,0.0,8581213716480.0,239.99946484374996,890.263671875,19.202261608586788,75.39520465357492,0.749688034788277,34139389.5,6.112816381155403,28.375586345349994,0.2477734723885299,0.06408868065858632,0.27260630947499975,0.002538492823193247,25.379166670400778,88.4903790925249,,143.5,91.0,0.0,0.0,129.5,0.0,364.0,16.593994473615506,10.262319556249999,218.96531117288208,88.4903790925249,358.3742157978397,212.21476393440994,1607.3089999999997,9694.5,0.27928384721123495,0.49731491779781156,0.27928384721123495,0.49731491779781156,0.27928384721123495,0.49731491779781156,0.09230467679149076,0.3472503974998629,0.09230467679149076,0.3472503974998629,0.09230467679149076,0.3472503974998629,0.013047987583514171,0.4035143736342061,0.013047987583514171,0.4035143736342061,0.013047987583514171,0.4035143736342061,0.07573772890509357,0.3732266708701135,0.4721409097851544,0.6621588942062926,0.48836264813233826,0.8607600079891597,0.0,364.0,5.121078211079757,16.94692198872947,9.417227619894348,18.357317281432664,1.2957633699648903,23.803265841167477,0.9051615247514546,24.41408161953442,51.34838909486082,32.25259807344709,19.968467517270508,17.49649753525,387.1174457859901,232.70150590869494,1322.4445807657241,745.8730642795563,,,
codex,baseline_cpu_ssd,0.012,2,101;102,0.0,16731.0,0.0,1765.5,24843.0,0.0,0.0,23730.0,0.0,0.0,642.0,6999.0,1264.5,19.001456336605,5.8296991715,9.085290598611714,31.863645720799983,31.378193483338602,40.35365421291998,308.11204574792254,295.35793179838055,308.11204574792254,295.35793179838055,308.11204574792254,295.35793179838055,102.50077816043989,142.35755383996448,102.50077816043989,142.35755383996448,102.50077816043989,142.35755383996448,214.15761812559953,197.9903369851822,214.15761812559953,197.9903369851822,214.15761812559953,197.9903369851822,62.400137441358744,72.76095466711621,313.42450158505324,303.9156784877081,583.543914032802,603.8800023312081,0.0,3667.729501639,0.0,3667.729501639,38.117999999999995,46.0,940123.2929999998,4345990.5,256.3229629065848,1184.926668680966,0.0,9863422672896.0,115.57000390625,833.884765625,34.46040588933659,117.444515933775,0.8328396929508384,55382348.5,6.702693813029336,28.84760874285,0.16482478633347722,0.09559954513873817,0.36358097145,0.002335520715684397,41.258699247504666,129.97512034614988,,156.0,93.0,0.0,0.0,187.0,0.0,436.0,28.5733123053745,22.66758048275,259.16808177821974,129.97512034614988,324.45848277002295,299.2106827823499,2128.2549999999997,8971.5,0.1331492876389038,0.31931613737431663,0.1331492876389038,0.31931613737431663,0.1331492876389038,0.31931613737431663,0.03828290246120065,0.161009343602782,0.03828290246120065,0.161009343602782,0.03828290246120065,0.161009343602782,0.0965902910891254,0.21671143894594957,0.0965902910891254,0.21671143894594957,0.0965902910891254,0.21671143894594957,0.04204354876492544,0.21082826177101507,0.2840046752689629,0.5042920401100893,0.3995928311415707,0.7603223840251268,0.0,436.0,1.0538811087606632,18.700191606005625,0.3714232265640396,20.118782010806882,0.6002603277360644,23.925644836988955,0.3060564005625802,24.51347577136697,65.85724780520225,48.90813369324417,23.831971744479507,29.80365086775,359.1515639698847,321.9553506020195,924.0541531102657,1196.8450731039047,,,
codex,hbf_only_x2,0.004,2,101;102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.772526205036495,3.04441714075,202.98727691127942,627.0152400296749,192.3963882052075,627.9032572293249,222.7047155472889,230.54666321145282,203.77040215341864,236.48941153541787,202.42301224109193,212.8586460454307,218.6648500256359,216.060310262354,197.28518811623488,221.42705009177774,195.39342733295962,200.25496359962358,223.87468087945456,223.57467090141336,203.31416751871885,229.2805326150692,203.9852702326395,206.5802667978066,188.52916987452292,112.61444375217567,241.1113636313297,177.4653382591228,227.9105140242856,202.0992788737628,0.0,11028.483191136,0.0,11028.483191136,38.117999999999995,46.0,2236294.118,2861096.0,202.77440507842368,259.4278787403483,0.0,0.0,75.91338671874999,945.072265625,,,,0.0,,,,,,,,,,0.0,0.0,145.0,0.0,0.0,0.0,145.0,0.03473716210800002,0.330344215,1.4006488806628123,6.821120139399998,11.817650639831875,33.94546588749995,11759.403,7121.5,6.256262132648748e-05,0.900091912804398,0.019064780225567714,0.9153814043430931,0.07604569444458864,0.8550812134776619,0.004098170243846168,0.8581340294748341,0.02249107123875123,0.8715352440788675,0.07794971328467808,0.8182717368256842,0.005626303680852807,0.8807708794114115,0.032841171376715786,0.895091222059426,0.0727064304586282,0.8381947753205566,0.1405448264003852,0.7700993850444328,0.09307941930570435,0.8917672024178802,0.04103560058269641,0.9362509279127798,0.0,145.0,21.68210515393353,50.30503271973785,1.2892113785280856,8.244274934175081,110.67640578346831,164.19692192129844,197.59519025209383,715.0360617558765,21.514957449778418,21.511033574007783,1.7756110337495012,2.8319383727500003,905.6886540488296,450.9611434880603,275.0675294244289,342.6462653875351,,,
codex,hbf_only_x2,0.008,2,101;102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.136763125634,10.976150639,3714.7121663301236,1327.28357819255,1398.0939396181868,1509.7013045923104,88.29795640969101,376.86703136388985,144.34473654954795,402.5098892877726,345.648400712763,271.68118005517067,55.83521741779434,347.35267784102473,144.67884379914392,369.6536753217812,296.7982213643794,255.62370849690953,78.71636165310855,362.27508694106484,141.8048278043487,386.8010798008463,316.6816489969167,263.21920981553353,179.7138617887965,110.8917352219456,255.77123841051747,212.21291495447724,278.64197792179584,276.4756474839082,0.0,5495.292311734,0.0,5495.292311734,38.117999999999995,46.0,1860526.8739999998,2707627.0,338.56740796613343,492.7175564834745,0.0,0.0,38.4654296875,966.49609375,,,,0.0,,,,,,,,,,0.0,0.0,291.0,0.0,0.0,0.0,291.0,0.12095144438099964,0.3723405805,7.322953210494371,9.05179923814999,47.148611357876945,54.17518952988507,311.297,6426.5,0.31873016669870075,0.7465782956816074,0.07984086941711543,0.800722951685721,0.7099865149536913,0.5877430930915006,0.25070823058946595,0.7018620677899108,0.04867141708593521,0.7503160586103852,0.6341437959895787,0.5616240923393814,0.3009685398314965,0.7254990532285509,0.08691804643574845,0.7770687625664956,0.6740159286227155,0.5752276273337501,0.36223603062347154,0.562717113233536,0.2566344645243641,0.7427845874973867,0.16475038018802368,0.8233381038740073,0.0,291.0,998.4761462745302,327.1795203959606,112.54533584050637,34.8954558120336,4033.4924604925873,984.6319884537268,14917.324560798235,4969.003797396917,16.97463810998998,102.14437532678764,13.242827257988488,7.446382757249999,709.2075451960801,2435.052081783157,29.607116234540936,213.38037049770355,,,
codex,hbf_only_x2,0.01,2,101;102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.2920705890585,7.81028703225,19098.668573671996,1514.4961316595002,19470.85346927247,1559.73442628187,117.12057945685217,422.2289892129469,81.55824178966768,499.1055003025546,401.12616282325627,217.15147510298937,129.5728927966421,387.3043340506299,112.61888959193878,455.45966834219405,339.12200081301523,200.46198709805776,150.8883147718495,404.92537229949306,143.1806350481146,476.0926242032019,360.8582360714505,208.50655226504776,97.82535045989215,71.27241408152105,112.88352474943309,172.2400550286986,85.16046133785271,261.55586324854283,0.0,4393.214458007,0.0,4393.214458007,38.117999999999995,46.0,203969.41799999998,2442904.0,46.42828615576639,556.0629974590937,0.0,0.0,1642.0023359375,859.62890625,,,,0.0,,,,,,,,,,0.0,0.0,364.0,0.0,0.0,0.0,364.0,0.22873649638150007,0.37635068125,1.738162498912887,7.762341893850001,30.453200766920308,33.11233990029004,1448.4839999999997,5509.0,0.5765260142829903,0.7634466016297092,0.44261266353255585,0.8648627369022733,0.0926030504925075,0.43552928797503043,0.5692721048217004,0.7120879309245078,0.44560716816293194,0.8052281630935567,0.05051182095514334,0.41140918480416966,0.5753496989806033,0.737218711643246,0.4517641327152133,0.8344430403593608,0.08502788988757118,0.4242626396913115,0.08130732416526396,0.48905962981050455,0.20465519809164523,0.7260235623680511,0.2634481363696076,0.8489083874863879,0.0,364.0,950.0686462945949,146.44295986094963,2.709846049055649,56.59745521261891,3232.020044918157,421.9499143167855,29958.80648280456,2724.8867147132323,607.2524948323851,80.4937460497298,2.9272978128289964,10.4683448205,19061.41423905573,1885.1846075369808,184.9940806367397,147.66378462314606,,,
codex,hbf_only_x2,0.012,2,101;102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9396064908265,6.63722436475,21736.812570301034,1731.949691398475,21736.08221267484,1739.63043436053,103.6543795910005,378.4136751032976,164.7727376650699,502.2667290967845,352.79591377220373,202.20616042393095,99.84714844329436,349.8382308255326,168.4500587417666,462.85010910466235,317.7201945997535,186.4819910231537,84.88497253160942,363.6917606393572,160.0751894973817,479.68409317366445,333.6142587541436,193.5097721036509,91.79445617501204,61.428875793407904,76.14635508839909,165.2372400225197,75.18155629437156,255.52647750636794,0.0,3667.729501639,0.0,3667.729501639,38.117999999999995,46.0,255568.48399999997,2250616.0,69.68029782070741,613.62649535476,0.0,0.0,1577.6037617187499,707.384765625,,,,0.0,,,,,,,,,,0.0,0.0,436.0,0.0,0.0,0.0,436.0,0.08943653022600004,0.37920924300000003,6.146489408682598,6.105422670599996,27.30830145330872,27.33991866335998,3792.7409999999995,4974.5,0.22274015494788676,0.6475559758000187,0.21852303781535012,0.8172411847757439,0.2968500559364598,0.3575181124300125,0.19741632405314816,0.607068475278859,0.2096832471033657,0.7635086833728713,0.2685481936481943,0.34049833334333746,0.1888014703031422,0.628417834483562,0.1973766444516071,0.7897000829150942,0.2885951528575694,0.3500411939254433,0.13287152597354665,0.4322286720752637,0.07151810156068845,0.6968177378276958,0.10857549982260321,0.8291183542805749,0.0,436.0,78.39734135874416,97.709263398948,1.3915670863651834,68.897687724035,297.7648106443152,242.09176746958389,2549.5926912132677,618.6915928723795,245.3548632652574,59.394743561610554,5.345776394059506,12.98803157325,13086.653855693972,1461.8411668816493,89.27808327031134,124.68068873882294,,,
codex,hbf_tp4x2,0.004,2,101;102,0.0,3.0,0.0,1274.0,0.0,2386.5,0.0,835.0,255.0,73180.0,39.0,832.0,20.5,5.099115108297499,1.22282103125,40.26993151382513,14.058008431024994,48.87342855827621,23.192765661500026,242.58318117130176,249.08166901934982,242.27672053284175,249.39712491112616,257.6487170315315,245.2720336169249,210.80113916921428,223.94031501857,210.5200248993489,224.25377607573319,223.66730150004562,220.5997377731324,242.03938635418493,235.0730336229453,241.75827208431946,235.3864946801085,255.0703000808799,231.42352903537434,241.53245898229628,150.54962420711416,308.55113781512546,220.0078159388364,287.1132944687238,244.08932337709032,0.0,11028.483191136,0.0,11028.483191136,38.117999999999995,46.0,2606947.1969999997,2921791.5,236.38311378080533,264.93140075222243,891309096960.0,383341166592.0,1.1663710937499998,1203.978515625,0.00406297482684469,0.0,0.0022883666503058417,0.0,226.34867726634621,1589.69604475675,131.4455865102869,0.04706302055822864,0.24613297127499978,0.027158492316259164,1.7255392003953363,8.430936859024996,,3.0,70.0,72.0,0.0,0.0,0.0,145.0,0.03786312716950026,0.35454036725,4.660058503549118,9.155418795774999,18.78036547909868,28.080867189274954,13341.299999999997,7301.0,0.05572111298738706,0.9485543503316083,0.04249109701542492,0.9510325456057793,0.13431660838708429,0.9355431211475569,0.006661862517755726,0.872544785122729,0.005551836064988848,0.8749429931948525,0.07610453811044861,0.8607328946396238,0.07404634631468185,0.9037639979279761,0.061832647731937265,0.9061622060000996,0.14756025476828982,0.8911527047541631,0.22184768894646592,0.8571657202073151,0.112164637664679,0.9614752670586956,0.03184489549568136,0.9906681821101415,0.0,145.0,13.596531012871775,10.971018517658205,0.15415494566037774,5.141079452830189,88.19887407488788,32.22008542997835,172.52695599375002,73.78186478784741,9.094539793729329,6.002388596597994,1.6478744932500013,1.90373729,102.155068068443,57.789237113,3265.6699462041856,1431.695582151413,1.0,4011317182464.0,158544150528.0
