pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
32,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.1563,2
32,n<=32,sr<=40%,kvB<=1k,kp=0,0.41,2
32,n<=32,sr<=40%,kvB<=4k,kp<=1k,0.2594,2
32,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.2165,2
32,n<=32,sr<=40%,kvB<=4k,kp<=4k,0.0762,2
32,n<=32,sr<=40%,kvB<=4k,kp<=512,0.2621,2
32,n<=32,sr<=40%,kvB<=4k,kp<=8k,0.071,2
32,n<=32,sr<=40%,kvB<=4k,kp=0,0.2609,2
32,n<=32,sr<=5%,kvB<=16k,kp<=1k,0.2701,2
32,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.269,2
32,n<=32,sr<=5%,kvB<=16k,kp<=4k,0.2501,2
32,n<=32,sr<=5%,kvB<=16k,kp<=512,0.2684,2
32,n<=32,sr<=5%,kvB<=16k,kp<=8k,0.1501,2
32,n<=32,sr<=5%,kvB<=16k,kp=0,0.2678,2
32,n<=32,sr<=5%,kvB<=1k,kp<=1k,-0.0144,2
32,n<=32,sr<=5%,kvB<=1k,kp<=2k,-0.0121,2
32,n<=32,sr<=5%,kvB<=1k,kp<=4k,-0.0169,2
32,n<=32,sr<=5%,kvB<=1k,kp<=512,0.1882,2
32,n<=32,sr<=5%,kvB<=1k,kp<=8k,-0.025,2
32,n<=32,sr<=5%,kvB<=1k,kp=0,0.2942,2
32,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.2781,2
32,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.1821,2
32,n<=32,sr<=5%,kvB<=4k,kp<=4k,-0.008,2
32,n<=32,sr<=5%,kvB<=4k,kp<=512,0.2891,2
32,n<=32,sr<=5%,kvB<=4k,kp<=8k,-0.0071,2
32,n<=32,sr<=5%,kvB<=4k,kp=0,0.2932,2
32,n<=32,sr<=70%,kvB<=16k,kp<=1k,0.6464,2
32,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.6159,2
32,n<=32,sr<=70%,kvB<=16k,kp<=4k,0.6091,2
32,n<=32,sr<=70%,kvB<=16k,kp<=512,0.6514,2
32,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.5921,2
32,n<=32,sr<=70%,kvB<=16k,kp=0,0.6541,2
32,n<=32,sr<=70%,kvB<=1k,kp<=1k,0.1071,2
32,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.0774,2
32,n<=32,sr<=70%,kvB<=1k,kp<=4k,0.0851,2
32,n<=32,sr<=70%,kvB<=1k,kp<=512,0.3222,2
32,n<=32,sr<=70%,kvB<=1k,kp<=8k,0.0108,2
32,n<=32,sr<=70%,kvB<=1k,kp=0,0.3606,2
32,n<=32,sr<=70%,kvB<=4k,kp<=1k,0.3137,2
32,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.2901,2
32,n<=32,sr<=70%,kvB<=4k,kp<=4k,0.0538,2
32,n<=32,sr<=70%,kvB<=4k,kp<=512,0.292,2
32,n<=32,sr<=70%,kvB<=4k,kp<=8k,0.0444,2
32,n<=32,sr<=70%,kvB<=4k,kp=0,0.2866,2
32,n<=32,sr>70%,kvB<=16k,kp<=1k,1.2726,4
32,n<=32,sr>70%,kvB<=16k,kp<=2k,1.2061,4
32,n<=32,sr>70%,kvB<=16k,kp<=4k,1.3025,4
32,n<=32,sr>70%,kvB<=16k,kp<=512,1.4034,4
32,n<=32,sr>70%,kvB<=16k,kp<=8k,1.496,4
32,n<=32,sr>70%,kvB<=16k,kp=0,1.4167,4
32,n<=32,sr>70%,kvB<=1k,kp<=1k,0.8346,4
32,n<=32,sr>70%,kvB<=1k,kp<=2k,0.7311,4
32,n<=32,sr>70%,kvB<=1k,kp<=4k,0.7893,4
32,n<=32,sr>70%,kvB<=1k,kp<=512,0.8864,4
32,n<=32,sr>70%,kvB<=1k,kp<=8k,0.7163,4
32,n<=32,sr>70%,kvB<=1k,kp=0,0.8756,4
32,n<=32,sr>70%,kvB<=4k,kp<=1k,0.8359,4
32,n<=32,sr>70%,kvB<=4k,kp<=2k,0.7935,4
32,n<=32,sr>70%,kvB<=4k,kp<=4k,0.6627,4
32,n<=32,sr>70%,kvB<=4k,kp<=512,0.8336,4
32,n<=32,sr>70%,kvB<=4k,kp<=8k,0.6193,4
32,n<=32,sr>70%,kvB<=4k,kp=0,0.8376,4
32,n<=4,sr<=40%,kvB<=16k,kp<=1k,1.0028,2
32,n<=4,sr<=40%,kvB<=16k,kp<=2k,1.0077,2
32,n<=4,sr<=40%,kvB<=16k,kp<=4k,1.0052,2
32,n<=4,sr<=40%,kvB<=16k,kp<=512,1.004,2
32,n<=4,sr<=40%,kvB<=16k,kp<=8k,1.0016,1
32,n<=4,sr<=40%,kvB<=16k,kp=0,1.0014,2
32,n<=4,sr<=40%,kvB<=1k,kp<=1k,0.0269,1
32,n<=4,sr<=40%,kvB<=1k,kp<=2k,-1.0677,2
32,n<=4,sr<=40%,kvB<=1k,kp<=4k,1.6574,1
32,n<=4,sr<=40%,kvB<=1k,kp<=512,0.9794,2
32,n<=4,sr<=40%,kvB<=1k,kp<=8k,3.8766,2
32,n<=4,sr<=40%,kvB<=1k,kp=0,0.9794,2
32,n<=4,sr<=40%,kvB<=4k,kp<=1k,0.9884,2
32,n<=4,sr<=40%,kvB<=4k,kp<=2k,0.9957,2
32,n<=4,sr<=40%,kvB<=4k,kp<=512,1.0048,2
32,n<=4,sr<=40%,kvB<=4k,kp<=8k,0.0,1
32,n<=4,sr<=40%,kvB<=4k,kp=0,0.9973,2
32,n<=4,sr<=70%,kvB<=16k,kp<=1k,0.9956,2
32,n<=4,sr<=70%,kvB<=16k,kp<=2k,0.9946,2
32,n<=4,sr<=70%,kvB<=16k,kp<=4k,0.9922,2
32,n<=4,sr<=70%,kvB<=16k,kp<=512,0.9935,2
32,n<=4,sr<=70%,kvB<=16k,kp<=8k,0.999,2
32,n<=4,sr<=70%,kvB<=16k,kp=0,0.9923,2
32,n<=4,sr<=70%,kvB<=1k,kp<=1k,0.8622,2
32,n<=4,sr<=70%,kvB<=1k,kp<=2k,-0.5288,2
32,n<=4,sr<=70%,kvB<=1k,kp<=4k,0.2492,1
32,n<=4,sr<=70%,kvB<=1k,kp<=512,0.9754,2
32,n<=4,sr<=70%,kvB<=1k,kp<=8k,-13.258,2
32,n<=4,sr<=70%,kvB<=1k,kp=0,0.9733,2
32,n<=4,sr<=70%,kvB<=4k,kp<=1k,0.9942,2
32,n<=4,sr<=70%,kvB<=4k,kp<=2k,0.9871,2
32,n<=4,sr<=70%,kvB<=4k,kp<=512,1.0035,2
32,n<=4,sr<=70%,kvB<=4k,kp<=8k,-0.079,1
32,n<=4,sr<=70%,kvB<=4k,kp=0,0.9908,2
32,n<=4,sr>70%,kvB<=16k,kp<=1k,1.0008,2
32,n<=4,sr>70%,kvB<=16k,kp<=2k,0.9846,2
32,n<=4,sr>70%,kvB<=16k,kp<=4k,0.9887,2
32,n<=4,sr>70%,kvB<=16k,kp<=512,0.9918,2
32,n<=4,sr>70%,kvB<=16k,kp<=8k,1.0056,2
32,n<=4,sr>70%,kvB<=16k,kp=0,0.9813,2
32,n<=4,sr>70%,kvB<=1k,kp<=1k,-1.1965,2
32,n<=4,sr>70%,kvB<=1k,kp<=2k,0.0238,1
32,n<=4,sr>70%,kvB<=1k,kp<=4k,-0.059,2
32,n<=4,sr>70%,kvB<=1k,kp<=512,0.9819,2
32,n<=4,sr>70%,kvB<=1k,kp<=8k,0.091,1
32,n<=4,sr>70%,kvB<=1k,kp=0,0.9894,2
32,n<=4,sr>70%,kvB<=4k,kp<=1k,0.9881,2
32,n<=4,sr>70%,kvB<=4k,kp<=2k,0.9801,1
32,n<=4,sr>70%,kvB<=4k,kp<=4k,0.9606,1
32,n<=4,sr>70%,kvB<=4k,kp<=512,0.9727,2
32,n<=4,sr>70%,kvB<=4k,kp=0,0.9931,2
32,n<=64,sr<=15%,kvB<=16k,kp<=1k,0.0939,4
32,n<=64,sr<=15%,kvB<=16k,kp<=2k,0.0898,4
32,n<=64,sr<=15%,kvB<=16k,kp<=4k,0.0867,4
32,n<=64,sr<=15%,kvB<=16k,kp<=512,0.0954,4
32,n<=64,sr<=15%,kvB<=16k,kp<=8k,0.053,4
32,n<=64,sr<=15%,kvB<=16k,kp=0,0.0952,4
32,n<=64,sr<=15%,kvB<=1k,kp<=1k,0.0448,4
32,n<=64,sr<=15%,kvB<=1k,kp<=2k,0.0336,4
32,n<=64,sr<=15%,kvB<=1k,kp<=4k,0.0365,4
32,n<=64,sr<=15%,kvB<=1k,kp<=512,0.1158,4
32,n<=64,sr<=15%,kvB<=1k,kp<=8k,0.0517,4
32,n<=64,sr<=15%,kvB<=1k,kp=0,0.1662,4
32,n<=64,sr<=15%,kvB<=4k,kp<=1k,0.1024,4
32,n<=64,sr<=15%,kvB<=4k,kp<=2k,0.071,4
32,n<=64,sr<=15%,kvB<=4k,kp<=4k,-0.0027,4
32,n<=64,sr<=15%,kvB<=4k,kp<=512,0.1015,4
32,n<=64,sr<=15%,kvB<=4k,kp<=8k,0.006,4
32,n<=64,sr<=15%,kvB<=4k,kp=0,0.1005,4
32,n<=64,sr<=40%,kvB<=16k,kp<=1k,0.2021,2
32,n<=64,sr<=40%,kvB<=16k,kp<=2k,0.1831,2
32,n<=64,sr<=40%,kvB<=16k,kp<=4k,0.1804,2
32,n<=64,sr<=40%,kvB<=16k,kp<=512,0.2033,2
32,n<=64,sr<=40%,kvB<=16k,kp<=8k,0.2099,2
32,n<=64,sr<=40%,kvB<=16k,kp=0,0.1975,2
32,n<=64,sr<=40%,kvB<=1k,kp<=1k,0.0718,2
32,n<=64,sr<=40%,kvB<=1k,kp<=2k,0.0702,2
32,n<=64,sr<=40%,kvB<=1k,kp<=4k,0.0676,2
32,n<=64,sr<=40%,kvB<=1k,kp<=512,0.1618,2
32,n<=64,sr<=40%,kvB<=1k,kp<=8k,0.0623,2
32,n<=64,sr<=40%,kvB<=1k,kp=0,0.1863,2
32,n<=64,sr<=40%,kvB<=4k,kp<=1k,0.0628,2
32,n<=64,sr<=40%,kvB<=4k,kp<=2k,0.0519,2
32,n<=64,sr<=40%,kvB<=4k,kp<=4k,-0.0171,2
32,n<=64,sr<=40%,kvB<=4k,kp<=512,0.0581,2
32,n<=64,sr<=40%,kvB<=4k,kp<=8k,-0.0157,2
32,n<=64,sr<=40%,kvB<=4k,kp=0,0.0523,2
32,n<=64,sr<=5%,kvB<=16k,kp<=1k,0.1093,6
32,n<=64,sr<=5%,kvB<=16k,kp<=2k,0.1067,6
32,n<=64,sr<=5%,kvB<=16k,kp<=4k,0.0993,6
32,n<=64,sr<=5%,kvB<=16k,kp<=512,0.1093,6
32,n<=64,sr<=5%,kvB<=16k,kp<=8k,0.0629,6
32,n<=64,sr<=5%,kvB<=16k,kp=0,0.1093,6
32,n<=64,sr<=5%,kvB<=1k,kp<=1k,-0.0033,6
32,n<=64,sr<=5%,kvB<=1k,kp<=2k,-0.0038,6
32,n<=64,sr<=5%,kvB<=1k,kp<=4k,-0.0026,6
32,n<=64,sr<=5%,kvB<=1k,kp<=512,0.0839,6
32,n<=64,sr<=5%,kvB<=1k,kp<=8k,0.0313,6
32,n<=64,sr<=5%,kvB<=1k,kp=0,0.1369,6
32,n<=64,sr<=5%,kvB<=4k,kp<=1k,0.1018,6
32,n<=64,sr<=5%,kvB<=4k,kp<=2k,0.0688,6
32,n<=64,sr<=5%,kvB<=4k,kp<=4k,0.0015,6
32,n<=64,sr<=5%,kvB<=4k,kp<=512,0.1064,6
32,n<=64,sr<=5%,kvB<=4k,kp<=8k,0.0007,6
32,n<=64,sr<=5%,kvB<=4k,kp=0,0.1055,6
32,n<=64,sr<=70%,kvB<=16k,kp<=1k,0.8435,2
32,n<=64,sr<=70%,kvB<=16k,kp<=2k,0.8514,2
32,n<=64,sr<=70%,kvB<=16k,kp<=4k,0.7602,2
32,n<=64,sr<=70%,kvB<=16k,kp<=512,0.83,2
32,n<=64,sr<=70%,kvB<=16k,kp<=8k,0.7826,2
32,n<=64,sr<=70%,kvB<=16k,kp=0,0.8275,2
32,n<=64,sr<=70%,kvB<=1k,kp<=1k,-0.0536,2
32,n<=64,sr<=70%,kvB<=1k,kp<=2k,-0.0746,2
32,n<=64,sr<=70%,kvB<=1k,kp<=4k,-0.0922,2
32,n<=64,sr<=70%,kvB<=1k,kp<=512,0.0522,2
32,n<=64,sr<=70%,kvB<=1k,kp<=8k,-0.0686,2
32,n<=64,sr<=70%,kvB<=1k,kp=0,0.0797,2
32,n<=64,sr<=70%,kvB<=4k,kp<=1k,0.0292,2
32,n<=64,sr<=70%,kvB<=4k,kp<=2k,0.02,2
32,n<=64,sr<=70%,kvB<=4k,kp<=4k,-0.0529,2
32,n<=64,sr<=70%,kvB<=4k,kp<=512,0.0245,2
32,n<=64,sr<=70%,kvB<=4k,kp<=8k,-0.073,2
32,n<=64,sr<=70%,kvB<=4k,kp=0,0.0307,2
32,n<=64,sr>70%,kvB<=16k,kp<=1k,1.5833,4
32,n<=64,sr>70%,kvB<=16k,kp<=2k,1.6149,4
32,n<=64,sr>70%,kvB<=16k,kp<=4k,1.5104,4
32,n<=64,sr>70%,kvB<=16k,kp<=512,1.5466,4
32,n<=64,sr>70%,kvB<=16k,kp<=8k,1.6858,4
32,n<=64,sr>70%,kvB<=16k,kp=0,1.5373,4
32,n<=64,sr>70%,kvB<=1k,kp<=1k,0.1925,4
32,n<=64,sr>70%,kvB<=1k,kp<=2k,-0.0538,4
32,n<=64,sr>70%,kvB<=1k,kp<=4k,0.1154,4
32,n<=64,sr>70%,kvB<=1k,kp<=512,0.3551,4
32,n<=64,sr>70%,kvB<=1k,kp<=8k,0.1369,4
32,n<=64,sr>70%,kvB<=1k,kp=0,0.3199,4
32,n<=64,sr>70%,kvB<=4k,kp<=1k,-0.4059,4
32,n<=64,sr>70%,kvB<=4k,kp<=2k,-0.3966,4
32,n<=64,sr>70%,kvB<=4k,kp<=4k,-0.3743,4
32,n<=64,sr>70%,kvB<=4k,kp<=512,-0.442,4
32,n<=64,sr>70%,kvB<=4k,kp<=8k,-0.4901,4
32,n<=64,sr>70%,kvB<=4k,kp=0,-0.4312,4
32,n<=8,sr<=15%,kvB<=16k,kp<=1k,0.9909,2
32,n<=8,sr<=15%,kvB<=16k,kp<=2k,0.9895,2
32,n<=8,sr<=15%,kvB<=16k,kp<=4k,0.9867,2
32,n<=8,sr<=15%,kvB<=16k,kp<=512,0.9891,2
32,n<=8,sr<=15%,kvB<=16k,kp<=8k,0.9884,2
32,n<=8,sr<=15%,kvB<=16k,kp=0,0.9874,2
32,n<=8,sr<=15%,kvB<=1k,kp<=1k,0.1103,2
32,n<=8,sr<=15%,kvB<=1k,kp<=2k,0.2746,2
32,n<=8,sr<=15%,kvB<=1k,kp<=4k,0.0839,2
32,n<=8,sr<=15%,kvB<=1k,kp<=512,0.9295,2
32,n<=8,sr<=15%,kvB<=1k,kp<=8k,-0.692,2
32,n<=8,sr<=15%,kvB<=1k,kp=0,0.9648,2
32,n<=8,sr<=15%,kvB<=4k,kp<=1k,0.9733,2
32,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.9602,2
32,n<=8,sr<=15%,kvB<=4k,kp<=4k,0.162,2
32,n<=8,sr<=15%,kvB<=4k,kp<=512,0.9715,2
32,n<=8,sr<=15%,kvB<=4k,kp<=8k,-0.6999,2
32,n<=8,sr<=15%,kvB<=4k,kp=0,0.9738,2
32,n<=8,sr<=40%,kvB<=16k,kp<=1k,0.9795,4
32,n<=8,sr<=40%,kvB<=16k,kp<=2k,0.9781,4
32,n<=8,sr<=40%,kvB<=16k,kp<=4k,0.9846,4
32,n<=8,sr<=40%,kvB<=16k,kp<=512,0.9829,4
32,n<=8,sr<=40%,kvB<=16k,kp<=8k,0.9828,4
32,n<=8,sr<=40%,kvB<=16k,kp=0,0.9826,4
32,n<=8,sr<=40%,kvB<=1k,kp<=1k,0.1141,4
32,n<=8,sr<=40%,kvB<=1k,kp<=2k,-0.0443,4
32,n<=8,sr<=40%,kvB<=1k,kp<=4k,0.2262,4
32,n<=8,sr<=40%,kvB<=1k,kp<=512,0.9252,4
32,n<=8,sr<=40%,kvB<=1k,kp<=8k,0.3203,4
32,n<=8,sr<=40%,kvB<=1k,kp=0,0.924,4
32,n<=8,sr<=40%,kvB<=4k,kp<=1k,0.9742,4
32,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.9572,4
32,n<=8,sr<=40%,kvB<=4k,kp<=4k,-0.1904,4
32,n<=8,sr<=40%,kvB<=4k,kp<=512,0.9699,4
32,n<=8,sr<=40%,kvB<=4k,kp<=8k,-0.0734,3
32,n<=8,sr<=40%,kvB<=4k,kp=0,0.9713,4
32,n<=8,sr<=70%,kvB<=16k,kp<=1k,0.9711,2
32,n<=8,sr<=70%,kvB<=16k,kp<=2k,0.9772,2
32,n<=8,sr<=70%,kvB<=16k,kp<=4k,0.9727,2
32,n<=8,sr<=70%,kvB<=16k,kp<=512,0.9776,2
32,n<=8,sr<=70%,kvB<=16k,kp<=8k,0.9707,2
32,n<=8,sr<=70%,kvB<=16k,kp=0,0.9766,2
32,n<=8,sr<=70%,kvB<=1k,kp<=1k,-0.3427,2
32,n<=8,sr<=70%,kvB<=1k,kp<=2k,-0.0368,2
32,n<=8,sr<=70%,kvB<=1k,kp<=4k,-0.0227,2
32,n<=8,sr<=70%,kvB<=1k,kp<=512,0.9051,2
32,n<=8,sr<=70%,kvB<=1k,kp<=8k,-0.9102,1
32,n<=8,sr<=70%,kvB<=1k,kp=0,0.9477,2
32,n<=8,sr<=70%,kvB<=4k,kp<=1k,0.9561,2
32,n<=8,sr<=70%,kvB<=4k,kp<=2k,0.9418,2
32,n<=8,sr<=70%,kvB<=4k,kp<=4k,-1.1533,2
32,n<=8,sr<=70%,kvB<=4k,kp<=512,0.968,2
32,n<=8,sr<=70%,kvB<=4k,kp<=8k,-1.3545,1
32,n<=8,sr<=70%,kvB<=4k,kp=0,0.9573,2
32,n<=8,sr>70%,kvB<=16k,kp<=1k,0.9676,4
32,n<=8,sr>70%,kvB<=16k,kp<=2k,0.9654,4
32,n<=8,sr>70%,kvB<=16k,kp<=4k,0.9578,4
32,n<=8,sr>70%,kvB<=16k,kp<=512,0.9641,4
32,n<=8,sr>70%,kvB<=16k,kp<=8k,0.9697,4
32,n<=8,sr>70%,kvB<=16k,kp=0,0.9644,4
32,n<=8,sr>70%,kvB<=1k,kp<=1k,0.587,4
32,n<=8,sr>70%,kvB<=1k,kp<=2k,-0.0206,4
32,n<=8,sr>70%,kvB<=1k,kp<=4k,0.1066,4
32,n<=8,sr>70%,kvB<=1k,kp<=512,0.9022,4
32,n<=8,sr>70%,kvB<=1k,kp<=8k,0.2351,3
32,n<=8,sr>70%,kvB<=1k,kp=0,0.9389,4
32,n<=8,sr>70%,kvB<=4k,kp<=1k,0.931,4
32,n<=8,sr>70%,kvB<=4k,kp<=2k,0.9446,4
32,n<=8,sr>70%,kvB<=4k,kp<=4k,-0.6374,2
32,n<=8,sr>70%,kvB<=4k,kp<=512,0.9327,4
32,n<=8,sr>70%,kvB<=4k,kp<=8k,-0.4735,3
32,n<=8,sr>70%,kvB<=4k,kp=0,0.9489,4
64,n<=128,sr<=15%,kvB<=16k,kp<=1k,0.079,4
64,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.0841,4
64,n<=128,sr<=15%,kvB<=16k,kp<=4k,0.0722,4
64,n<=128,sr<=15%,kvB<=16k,kp<=512,0.0807,4
64,n<=128,sr<=15%,kvB<=16k,kp<=8k,0.0629,4
64,n<=128,sr<=15%,kvB<=16k,kp=0,0.0794,4
64,n<=128,sr<=15%,kvB<=1k,kp<=1k,0.0549,4
64,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.0606,4
64,n<=128,sr<=15%,kvB<=1k,kp<=4k,0.0674,4
64,n<=128,sr<=15%,kvB<=1k,kp<=512,0.0821,4
64,n<=128,sr<=15%,kvB<=1k,kp<=8k,0.0624,4
64,n<=128,sr<=15%,kvB<=1k,kp=0,0.0886,4
64,n<=128,sr<=15%,kvB<=4k,kp<=1k,0.0305,4
64,n<=128,sr<=15%,kvB<=4k,kp<=2k,0.0263,4
64,n<=128,sr<=15%,kvB<=4k,kp<=4k,0.0054,4
64,n<=128,sr<=15%,kvB<=4k,kp<=512,0.0285,4
64,n<=128,sr<=15%,kvB<=4k,kp<=8k,0.0004,4
64,n<=128,sr<=15%,kvB<=4k,kp=0,0.0288,4
64,n<=128,sr<=40%,kvB<=16k,kp<=1k,0.1629,2
64,n<=128,sr<=40%,kvB<=16k,kp<=2k,0.1508,2
64,n<=128,sr<=40%,kvB<=16k,kp<=4k,0.1405,2
64,n<=128,sr<=40%,kvB<=16k,kp<=512,0.1548,2
64,n<=128,sr<=40%,kvB<=16k,kp<=8k,0.1472,2
64,n<=128,sr<=40%,kvB<=16k,kp=0,0.1687,2
64,n<=128,sr<=40%,kvB<=1k,kp<=1k,0.0407,2
64,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.0591,2
64,n<=128,sr<=40%,kvB<=1k,kp<=4k,0.0666,2
64,n<=128,sr<=40%,kvB<=1k,kp<=512,0.0797,2
64,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.0614,2
64,n<=128,sr<=40%,kvB<=1k,kp=0,0.0974,2
64,n<=128,sr<=40%,kvB<=4k,kp<=1k,-0.0307,2
64,n<=128,sr<=40%,kvB<=4k,kp<=2k,-0.0294,2
64,n<=128,sr<=40%,kvB<=4k,kp<=4k,-0.0312,2
64,n<=128,sr<=40%,kvB<=4k,kp<=512,-0.0145,2
64,n<=128,sr<=40%,kvB<=4k,kp<=8k,-0.0438,2
64,n<=128,sr<=40%,kvB<=4k,kp=0,-0.0215,2
64,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.0353,8
64,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0344,8
64,n<=128,sr<=5%,kvB<=16k,kp<=4k,0.0321,8
64,n<=128,sr<=5%,kvB<=16k,kp<=512,0.0347,8
64,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.02,8
64,n<=128,sr<=5%,kvB<=16k,kp=0,0.0341,8
64,n<=128,sr<=5%,kvB<=1k,kp<=1k,-0.0027,8
64,n<=128,sr<=5%,kvB<=1k,kp<=2k,-0.0015,8
64,n<=128,sr<=5%,kvB<=1k,kp<=4k,0.0147,8
64,n<=128,sr<=5%,kvB<=1k,kp<=512,0.027,8
64,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0132,8
64,n<=128,sr<=5%,kvB<=1k,kp=0,0.0323,8
64,n<=128,sr<=5%,kvB<=4k,kp<=1k,0.0266,8
64,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0234,8
64,n<=128,sr<=5%,kvB<=4k,kp<=4k,0.0036,8
64,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0285,8
64,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.001,8
64,n<=128,sr<=5%,kvB<=4k,kp=0,0.0297,8
64,n<=128,sr<=70%,kvB<=16k,kp<=1k,0.277,2
64,n<=128,sr<=70%,kvB<=16k,kp<=2k,0.2836,2
64,n<=128,sr<=70%,kvB<=16k,kp<=4k,0.2435,2
64,n<=128,sr<=70%,kvB<=16k,kp<=512,0.2802,2
64,n<=128,sr<=70%,kvB<=16k,kp<=8k,0.2468,2
64,n<=128,sr<=70%,kvB<=16k,kp=0,0.3099,2
64,n<=128,sr<=70%,kvB<=1k,kp<=1k,-0.0287,2
64,n<=128,sr<=70%,kvB<=1k,kp<=2k,-0.0078,2
64,n<=128,sr<=70%,kvB<=1k,kp<=4k,-0.0305,2
64,n<=128,sr<=70%,kvB<=1k,kp<=512,-0.0068,2
64,n<=128,sr<=70%,kvB<=1k,kp<=8k,-0.0564,2
64,n<=128,sr<=70%,kvB<=1k,kp=0,0.0079,2
64,n<=128,sr<=70%,kvB<=4k,kp<=1k,-0.1657,2
64,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.1578,2
64,n<=128,sr<=70%,kvB<=4k,kp<=4k,-0.1477,2
64,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.158,2
64,n<=128,sr<=70%,kvB<=4k,kp<=8k,-0.1138,2
64,n<=128,sr<=70%,kvB<=4k,kp=0,-0.2059,2
64,n<=128,sr>70%,kvB<=16k,kp<=1k,0.5533,4
64,n<=128,sr>70%,kvB<=16k,kp<=2k,0.4081,4
64,n<=128,sr>70%,kvB<=16k,kp<=4k,0.314,4
64,n<=128,sr>70%,kvB<=16k,kp<=512,0.5293,4
64,n<=128,sr>70%,kvB<=16k,kp<=8k,0.446,4
64,n<=128,sr>70%,kvB<=16k,kp=0,0.5171,4
64,n<=128,sr>70%,kvB<=1k,kp<=1k,0.2616,4
64,n<=128,sr>70%,kvB<=1k,kp<=2k,0.302,4
64,n<=128,sr>70%,kvB<=1k,kp<=4k,0.2551,4
64,n<=128,sr>70%,kvB<=1k,kp<=512,0.2985,4
64,n<=128,sr>70%,kvB<=1k,kp<=8k,0.0778,4
64,n<=128,sr>70%,kvB<=1k,kp=0,0.3178,4
64,n<=128,sr>70%,kvB<=4k,kp<=1k,-0.7608,4
64,n<=128,sr>70%,kvB<=4k,kp<=2k,-0.6563,4
64,n<=128,sr>70%,kvB<=4k,kp<=4k,-0.7178,4
64,n<=128,sr>70%,kvB<=4k,kp<=512,-0.787,4
64,n<=128,sr>70%,kvB<=4k,kp<=8k,-0.8369,4
64,n<=128,sr>70%,kvB<=4k,kp=0,-0.7655,4
64,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.3981,4
64,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.3999,4
64,n<=16,sr<=15%,kvB<=16k,kp<=4k,0.3834,4
64,n<=16,sr<=15%,kvB<=16k,kp<=512,0.3993,4
64,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.2789,4
64,n<=16,sr<=15%,kvB<=16k,kp=0,0.3957,4
64,n<=16,sr<=15%,kvB<=1k,kp<=1k,-0.0271,4
64,n<=16,sr<=15%,kvB<=1k,kp<=2k,-0.0375,4
64,n<=16,sr<=15%,kvB<=1k,kp<=4k,-0.0153,4
64,n<=16,sr<=15%,kvB<=1k,kp<=512,0.3257,4
64,n<=16,sr<=15%,kvB<=1k,kp<=8k,0.0263,4
64,n<=16,sr<=15%,kvB<=1k,kp=0,0.4394,4
64,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.4037,4
64,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.2936,4
64,n<=16,sr<=15%,kvB<=4k,kp<=4k,-0.076,4
64,n<=16,sr<=15%,kvB<=4k,kp<=512,0.4184,4
64,n<=16,sr<=15%,kvB<=4k,kp<=8k,-0.0692,4
64,n<=16,sr<=15%,kvB<=4k,kp=0,0.4178,4
64,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.3072,4
64,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.308,4
64,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.2967,4
64,n<=16,sr<=40%,kvB<=16k,kp<=512,0.3077,4
64,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.2066,4
64,n<=16,sr<=40%,kvB<=16k,kp=0,0.3051,4
64,n<=16,sr<=40%,kvB<=1k,kp<=1k,-0.1476,4
64,n<=16,sr<=40%,kvB<=1k,kp<=2k,-0.1541,4
64,n<=16,sr<=40%,kvB<=1k,kp<=4k,-0.1254,4
64,n<=16,sr<=40%,kvB<=1k,kp<=512,0.2685,4
64,n<=16,sr<=40%,kvB<=1k,kp<=8k,-0.0047,4
