prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,32,64,4096,740.536
16,32,64,8192,1480.24
16,32,64,16384,2931.33
16,32,128,16,50.805
16,32,128,32,51.5093
16,32,128,64,53.8347
16,32,128,128,84.278
16,32,128,256,121.739
16,32,128,512,205.749
16,32,128,1024,355.458
16,32,128,2048,788.279
16,32,128,4096,2169.21
16,32,128,8192,4289.38
16,32,128,16384,10155.7
16,64,0,0,8.256
16,64,1,16,8.18133
16,64,1,32,8.192
16,64,1,64,8.224
16,64,1,128,9.856
16,64,1,256,12.363
16,64,1,512,17.312
16,64,1,1024,28.277
16,64,1,2048,51.008
16,64,1,4096,95.4777
16,64,1,8192,185.536
16,64,1,16384,366.315
16,64,2,16,8.17
16,64,2,32,8.14933
16,64,2,64,8.213
16,64,2,128,9.87733
16,64,2,256,12.405
16,64,2,512,17.4403
16,64,2,1024,28.3203
16,64,2,2048,50.56
16,64,2,4096,95.104
16,64,2,8192,184.811
16,64,2,16384,363.073
16,64,4,16,7.91467
16,64,4,32,7.92533
16,64,4,64,8.12833
16,64,4,128,9.89933
16,64,4,256,12.3307
16,64,4,512,17.461
16,64,4,1024,28.3203
16,64,4,2048,50.6457
16,64,4,4096,95.232
16,64,4,8192,184.384
16,64,4,16384,363.308
16,64,8,16,7.968
16,64,8,32,8.03167
16,64,8,64,8.20233
16,64,8,128,9.96267
16,64,8,256,12.651
16,64,8,512,17.9627
16,64,8,1024,29.3547
16,64,8,2048,52.0213
16,64,8,4096,96.7467
16,64,8,8192,188.16
16,64,8,16384,368.352
16,64,16,16,12.48
16,64,16,32,12.4373
16,64,16,64,12.608
16,64,16,128,16.7143
16,64,16,256,22.08
16,64,16,512,32.7787
16,64,16,1024,55.5413
16,64,16,2048,99.4773
16,64,16,4096,187.2
16,64,16,8192,371.168
16,64,16,16384,735.907
16,64,32,16,16.5867
16,64,32,32,16.6827
16,64,32,64,17.184
16,64,32,128,24.0107
16,64,32,256,32.288
16,64,32,512,49.0133
16,64,32,1024,83.2003
16,64,32,2048,149.579
16,64,32,4096,291.275
16,64,32,8192,581.164
16,64,32,16384,1134.66
16,64,64,16,29.0027
16,64,64,32,29.3227
16,64,64,64,30.1333
16,64,64,128,44.6187
16,64,64,256,61.419
16,64,64,512,95.0087
16,64,64,1024,165.718
16,64,64,2048,309.142
16,64,64,4096,738.797
16,64,64,8192,1480.62
16,64,64,16384,2940.33
16,64,128,16,50.9337
16,64,128,32,51.5093
16,64,128,64,53.707
16,64,128,128,84.0533
16,64,128,256,122.134
16,64,128,512,205.569
16,64,128,1024,356.204
16,64,128,2048,781.549
16,64,128,4096,2173.21
16,64,128,8192,4289.1
16,64,128,16384,9776.29
16,128,0,0,10.5493
16,128,1,16,9.84533
16,128,1,32,9.86667
16,128,1,64,9.888
16,128,1,128,10.4427
16,128,1,256,12.288
16,128,1,512,17.1947
16,128,1,1024,28.213
16,128,1,2048,50.6453
16,128,1,4096,95.8837
16,128,1,8192,185.728
16,128,1,16384,366.57
16,128,2,16,9.888
16,128,2,32,9.77033
16,128,2,64,9.89867
16,128,2,128,10.4427
16,128,2,256,12.3413
16,128,2,512,17.2587
16,128,2,1024,28.288
16,128,2,2048,50.432
16,128,2,4096,95.168
16,128,2,8192,184.598
16,128,2,16384,363.916
16,128,4,16,9.73867
16,128,4,32,9.77067
16,128,4,64,9.81367
16,128,4,128,10.2717
16,128,4,256,12.299
16,128,4,512,17.4293
16,128,4,1024,28.2343
16,128,4,2048,50.688
16,128,4,4096,95.008
16,128,4,8192,184.737
16,128,4,16384,363.232
16,128,8,16,9.71733
16,128,8,32,9.92
16,128,8,64,9.85633
16,128,8,128,10.4
16,128,8,256,12.5333
16,128,8,512,17.7813
16,128,8,1024,29.248
16,128,8,2048,52.032
16,128,8,4096,96.9923
16,128,8,8192,187.925
16,128,8,16384,367.713
16,128,16,16,14.8373
16,128,16,32,14.9007
16,128,16,64,15.3173
